# per-agent token counts, derived by _ledger.py from session transcripts
# transcript manifest sha1: db1935b7ba8a0218c5f9de3402f885c457ec418a  (572 agents)
# uncached/cc5m/cc1h/cache_read/output: summed over requests, final row per requestId.
# ctx_final: the last request's context — this is what a task notification reports.
# reported: subagent_tokens as the task notification stated it (0 = not found).
# cc_after_gap: cache creation on a request >5min after the previous one.
# bytes_*: tool-result bytes by the material the call pulled in (not tokens).
round	role	arm	review	part	session	agent	t0	requests	tools	uncached	cc5m	cc1h	cache_read	output	ctx_final	reported	cc_after_gap	bytes_catalogue	bytes_diff	bytes_harness	bytes_other
round 22	review	W	13	c	15767388	a706f7b69cada1fd4	2026-08-10T17:49:06.641Z	7	8	13	133150	0	248437	35294	91585	91673	0	59916	26290	4739	0
round 22	review	W23	13	a	15767388	a3d0ccfce780c04e3	2026-08-10T17:49:08.983Z	8	11	4201	113039	0	275633	23174	77639	77697	0	37275	26290	4512	0
round 22	review	W23	13	b	15767388	a49c49745cf28fb26	2026-08-10T17:49:11.340Z	8	12	15	65273	0	343698	20532	75276	75434	0	55743	26290	4512	0
round 22	review	W23	13	c	15767388	afe35423f553306fa	2026-08-10T17:49:13.111Z	8	10	15	132824	0	308195	29966	88581	88638	0	65837	26290	4512	0
round 22	review	W	14	a	15767388	a8bdd022acc398566	2026-08-10T18:02:06.242Z	8	11	15	113020	0	282871	27114	76937	77009	0	40188	26290	4500	0
round 22	review	W	14	b	15767388	ac051c6a0816b27cd	2026-08-10T18:02:08.734Z	8	11	15	118153	0	283064	26493	79230	79290	0	48778	26290	4500	0
round 22	review	W	14	c	15767388	ac90d05744a7fd3c5	2026-08-10T18:02:10.909Z	7	11	13	66119	0	284065	20490	76122	76180	0	55580	26290	4500	0
round 22	review	W23	14	a	15767388	a8a90bdf286eb8eea	2026-08-10T18:02:13.122Z	8	14	4201	129527	0	293165	33050	87431	87574	0	53537	26290	4753	0
round 22	review	W23	14	b	15767388	a373d35eab052afee	2026-08-10T18:02:14.956Z	9	15	16	144056	0	383426	32566	91113	91272	0	63988	26290	4512	182
round 22	review	W23	14	c	15767388	a35bb35e8379c4fd9	2026-08-10T18:02:16.911Z	8	12	2422	123297	0	296751	1111	84495	84609	0	50623	26290	4512	0
round 22	review	W	15	a	15767388	a6ebc5303e71d68a0	2026-08-10T18:17:03.518Z	8	12	4200	64859	0	323482	7099	74862	74999	0	40674	26290	4500	0
round 22	review	W	15	b	15767388	aa388e4ce7bf8485d	2026-08-10T18:17:05.272Z	8	11	4200	122312	0	290207	31163	83611	83770	0	46664	26290	4500	0
round 22	review	W	15	c	15767388	ac96878e75779fa53	2026-08-10T18:17:07.173Z	8	12	15	69611	0	344289	24991	79614	79743	0	54057	26290	4500	0
round 22	review	W23	15	a	15767388	aaf8a410a00265230	2026-08-10T18:17:10.744Z	10	15	19	130016	0	398900	30765	86657	86845	0	56621	26290	4512	0
round 22	review	W23	15	b	15767388	a633e926bf0c97608	2026-08-10T18:17:12.717Z	7	11	4199	120355	0	232610	29166	82020	82086	0	48628	26290	4512	0
round 22	review	W23	15	c	15767388	acfebc23114e8bc22	2026-08-10T18:17:13.936Z	7	9	4199	68145	0	284892	25056	78148	78215	0	48676	26290	4512	0
round 22	review	W	16	a	15767388	a213867dcd2fb98ea	2026-08-10T18:32:00.910Z	8	14	15	136305	0	303002	28358	89432	89603	0	53947	26290	4500	0
round 22	review	W	16	b	15767388	ab69062a80955e33b	2026-08-10T18:32:02.575Z	7	8	4198	131334	0	243279	34499	90481	90529	0	56777	26290	4739	0
round 22	review	W	16	c	15767388	ac489c11023e8db49	2026-08-10T18:32:04.280Z	7	8	13	117585	0	234952	19294	78258	78309	0	51208	26290	4500	0
round 22	review	W23	16	a	15767388	ad474ac018016acc4	2026-08-10T18:32:06.521Z	7	11	4199	127055	0	239259	29810	85234	85294	75006	55632	26290	4512	0
round 22	review	W23	16	b	15767388	acf0b6caeddf8e199	2026-08-10T18:32:08.624Z	7	11	13	129317	0	245944	33157	88270	88352	0	56297	26290	4512	0
round 22	review	W23	16	c	15767388	a3bfab18f3e87d795	2026-08-10T18:32:10.167Z	10	12	19	69240	0	466488	18414	79243	79356	0	55385	26290	4512	0
round 22	review	W	17	a	15767388	a4d34400b1a2bc5ab	2026-08-10T18:46:08.460Z	7	8	13	130803	0	246466	33571	89357	89407	79132	58274	26290	4500	0
round 22	review	W	17	b	15767388	a3d72da2052f04517	2026-08-10T18:46:10.211Z	8	11	4200	122553	0	290845	30053	83471	83579	0	50799	26290	4500	0
round 22	review	W	17	c	15767388	ae711a36350d85824	2026-08-10T18:46:11.712Z	7	8	4198	120762	0	233572	27367	81528	81586	0	52222	26290	4500	0
round 22	review	W23	17	a	15767388	a9a7f7cd55cb1c9fc	2026-08-10T18:46:14.597Z	7	11	4199	119650	0	231864	27946	80623	80678	0	48338	26290	4512	0
round 22	review	W23	17	b	15767388	ae7502b639ba2470c	2026-08-10T18:46:16.346Z	7	11	4199	121194	0	233379	26952	80821	80888	0	51764	26290	4512	0
round 22	review	W23	17	c	15767388	a60ae066aa7e574e0	2026-08-10T18:46:25.477Z	7	11	4199	121320	0	233476	29486	82574	82626	0	48753	26290	4512	0
round 22	review	W	18	a	15767388	a7c84d6bf8eb84ca9	2026-08-10T19:00:01.601Z	7	8	13	62384	0	275419	14824	72386	72433	0	45495	26290	4739	0
round 22	review	W	18	b	15767388	ab33babc8185a4fc9	2026-08-10T19:00:03.373Z	7	11	13	129489	0	245743	30108	85963	86035	0	57877	26290	4500	0
round 22	review	W	18	c	15767388	aa3cdf88b786f33d3	2026-08-10T19:00:05.662Z	8	12	15	121120	0	285001	28128	81410	81477	0	49368	26290	4500	0
round 22	review	W23	18	a	15767388	ae3b156d2b1216cde	2026-08-10T19:00:07.666Z	7	11	13	118375	0	234487	25001	78542	78614	0	51166	26290	4512	0
round 22	review	W23	18	b	15767388	a5d39df8f80e0b918	2026-08-10T19:00:09.946Z	7	11	4199	125099	0	237734	6220	84043	84100	73815	56268	26290	4512	0
round 22	review	W23	18	c	15767388	a6d31b68b3d46300a	2026-08-10T19:00:14.384Z	7	11	4199	126685	0	239098	6986	87450	87526	0	47996	26290	4512	0
round 22	review	W	19	a	15767388	a444ad845c8c9b256	2026-08-10T19:14:59.151Z	7	8	13	127140	0	242823	34816	87757	87804	0	49669	26290	4500	0
round 22	review	W	19	b	15767388	a612038a2b29f4101	2026-08-10T19:15:00.795Z	8	12	15	65457	0	328084	16392	75460	75560	0	51522	26290	4500	0
round 22	review	W	19	c	15767388	af74b03c8d7f213c0	2026-08-10T19:15:02.857Z	7	8	13	125206	0	241421	31977	85288	85338	0	50560	26290	4739	0
round 22	review	W23	19	a	15767388	a7e756c1f3082fd3c	2026-08-10T19:15:06.339Z	7	9	13	124388	0	240536	29792	84508	84564	0	53391	26290	4753	0
round 22	review	W23	19	b	15767388	aebea0c58130a9f7b	2026-08-10T19:15:06.732Z	7	11	13	69693	0	282845	27832	79696	79774	0	46395	26290	4512	0
round 22	review	W23	19	c	15767388	a66f6f60744d0a6b2	2026-08-10T19:15:09.142Z	7	9	13	69401	0	288597	26618	79404	79458	0	49171	26290	4512	0
round 22	review	W	20	a	15767388	acc475a6d1bcbf731	2026-08-10T19:28:56.772Z	8	13	15	70590	0	344520	26046	80593	80704	0	53738	26290	4500	0
round 22	review	W	20	b	15767388	ac3ac88e90713cd38	2026-08-10T19:28:59.378Z	8	11	15	68696	0	332511	27671	78699	78769	0	43315	26290	4500	0
round 22	review	W	20	c	15767388	a1ea064a8e8890834	2026-08-10T19:29:02.188Z	7	11	13	69590	0	284242	27470	79593	79646	0	46379	26290	4500	0
round 22	review	W23	20	a	15767388	a75cdbb2b15106455	2026-08-10T19:29:04.599Z	7	11	13	120256	0	236915	30641	82369	82424	0	46576	26290	4512	0
round 22	review	W23	20	b	15767388	a19d5d17e168776e6	2026-08-10T19:29:06.646Z	8	12	15	68376	0	339771	25738	78379	78503	0	46350	26290	4512	0
round 22	review	W23	20	c	15767388	a48bec7b1440b56b1	2026-08-10T19:29:08.779Z	7	11	13	126443	0	242886	5153	87201	87286	5267	52473	26290	4753	0
round 22	review	W	21	a	15767388	a0b066aa8e4bfca15	2026-08-10T19:43:59.139Z	8	14	4200	127403	0	291170	32209	86234	86384	0	52539	26290	4500	0
round 22	review	W	21	b	15767388	a3fecd8d3d2270815	2026-08-10T19:44:00.565Z	8	13	5630	75656	0	349265	29098	85659	85796	0	59979	26290	4500	0
round 22	review	W	21	c	15767388	ac16bb21d019aca44	2026-08-10T19:44:03.553Z	7	11	13	70411	0	284162	27929	80414	80481	0	47004	26290	4739	0
round 22	review	W23	21	a	15767388	ad907fb4fe4ef5d3b	2026-08-10T19:44:04.806Z	9	12	4203	71482	0	396927	28086	81485	81605	0	50625	26290	4512	0
round 22	review	W23	21	b	15767388	aa41639f41ffa5e92	2026-08-10T19:44:07.421Z	8	13	15	121670	0	294558	24627	79832	79922	69604	55632	26290	4512	0
round 22	review	W23	21	c	15767388	abc0826d96f016001	2026-08-10T19:44:10.197Z	7	12	13	71159	0	286919	27297	81162	81222	0	51908	26290	4512	0
round 22	review	W	22	a	15767388	a89d9878d4573d140	2026-08-10T19:57:03.151Z	7	8	13	121923	0	236840	21807	79178	79223	0	62125	26290	4500	0
round 22	review	W	22	b	15767388	a1e0c92e3960180fc	2026-08-10T19:57:05.089Z	7	8	13	131294	0	246003	23465	87079	87145	0	63272	26290	4500	0
round 22	review	W	22	c	15767388	a56f900212f98c4da	2026-08-10T19:57:08.155Z	8	12	4200	125572	0	294603	28399	83192	83319	72966	55585	26290	4500	0
round 22	review	W23	22	a	15767388	a2b37a7d41099e2e9	2026-08-10T19:57:10.517Z	7	9	4199	122717	0	233771	28545	82439	82485	0	49836	26290	4512	0
round 22	review	W23	22	b	15767388	ac97b8870f0d816b9	2026-08-10T19:57:12.842Z	8	10	1653	122446	0	277430	18468	80034	80123	0	49803	26290	4512	0
round 22	review	W23	22	c	15767388	a939fae1344bee271	2026-08-10T19:57:15.270Z	7	13	4199	120709	0	230285	26502	80944	81005	0	49996	26290	4753	0
round 22	review	W	23	a	15767388	aac32b3e2167f6960	2026-08-10T20:09:02.492Z	7	9	13	135467	0	250296	37722	93148	93197	0	56823	26290	4500	0
round 22	review	W	23	b	15767388	adc7b45516c7e5dde	2026-08-10T20:09:05.865Z	7	13	13	143226	0	256591	35294	98559	98648	0	58775	26290	4739	0
round 22	review	W	23	c	15767388	a3e59bae687bb00ba	2026-08-10T20:09:07.754Z	7	8	4198	72575	0	291688	25701	82578	82631	0	61750	26290	4500	0
round 22	review	W23	23	a	15767388	a4a53d8f1ca7b8c9d	2026-08-10T20:09:08.894Z	7	11	13	116584	0	233318	23911	77454	77508	0	50453	26290	4512	0
round 22	review	W23	23	b	15767388	a482b9478c2ff9809	2026-08-10T20:09:13.150Z	9	14	1447	124700	0	341765	26354	83247	83334	73019	60079	26290	4512	0
round 22	review	W23	23	c	15767388	a681295e21e5dc0ff	2026-08-10T20:09:13.739Z	8	10	15	124984	0	300612	6477	86228	86332	0	48184	26290	4512	0
round 22	review	W	24	a	15767388	a554deb7e9dc7fa64	2026-08-10T20:23:59.872Z	7	8	13	131247	0	246875	31145	88681	88756	78431	62206	26290	4500	0
round 22	review	W	24	b	15767388	aa3a6c8f21a03168e	2026-08-10T20:24:02.183Z	7	8	13	120303	0	236040	26036	80155	80222	0	53054	26290	4500	0
round 22	review	W23	24	a	15767388	ac5b03c7bc58ab53b	2026-08-10T20:24:05.991Z	7	11	13	124296	0	240650	24761	84084	84139	0	53025	26290	4753	0
round 22	review	W	24	c	15767388	adafa130a6c41a867	2026-08-10T20:24:07.710Z	8	14	876	129645	0	302608	30743	86953	87012	0	57548	26290	4739	0
round 22	review	W23	24	b	15767388	ae7028cbe6aaf48bd	2026-08-10T20:24:08.939Z	7	8	13	125229	0	240151	29980	84480	84542	0	54014	26290	4753	0
round 22	review	W23	24	c	15767388	a87e6a2e7240eb49d	2026-08-10T20:24:10.502Z	8	10	15	115175	0	282886	7510	79009	79076	0	37676	26290	4512	0
round 22	review	W	25	b	15767388	a33a6a9fe3010e3b8	2026-08-10T20:38:03.829Z	8	13	4574	119983	0	295205	21175	82389	82446	0	53622	26290	4500	0
round 22	review	W	25	a	15767388	a57bb2391db0ae54d	2026-08-10T20:38:04.546Z	9	10	4202	142727	0	353685	30879	96429	96498	12106	37127	26290	4500	35244
round 22	review	W	25	c	15767388	a63921d4bde45c410	2026-08-10T20:38:05.924Z	7	9	13	122044	0	235870	18648	80309	80367	0	57635	26290	4500	0
round 22	review	W23	25	a	15767388	aeef66638dbc14a1c	2026-08-10T20:38:09.050Z	7	9	13	124708	0	238347	27501	82592	82647	0	56248	26290	4512	0
round 22	review	W23	25	c	15767388	ae883ba0504ce85cb	2026-08-10T20:38:12.686Z	8	9	15	114485	0	269025	25379	77290	77365	0	46271	26290	4512	0
round 22	review	W23	25	b	15767388	a6d28c0d06cc48bbc	2026-08-10T20:38:13.968Z	8	11	15	125331	0	298056	31244	85163	85254	0	51024	26290	4512	0
0	cluster	0	0	0	15767388	aaabbf11710aceb18	2026-08-10T20:55:40.139Z	8	9	15	98439	0	484129	12900	108442	108525	0	0	26290	9472	146998
0	cluster	0	0	0	15767388	ae6833500ce11f455	2026-08-10T20:55:43.914Z	11	12	21	237702	0	706901	18908	124062	124134	124060	0	26290	6694	170400
0	cluster	0	0	0	15767388	a88ae0004ba416de0	2026-08-10T20:55:47.561Z	13	14	8521	89595	0	807432	13134	99598	99689	0	0	26764	3962	136541
0	cluster	0	0	0	15767388	a9125951d585fe67e	2026-08-10T20:55:50.284Z	15	16	21576	86449	0	914031	20550	96452	96617	0	0	26290	4494	111621
0	cluster	0	0	0	15767388	a61c8447b8489e11c	2026-08-10T20:55:53.884Z	11	11	21	119802	0	771485	22821	129805	129926	0	0	26290	4179	178879
0	cluster	0	0	0	15767388	a4a776bec59d35b77	2026-08-10T20:55:57.074Z	8	9	15	92277	0	494866	11020	102280	102337	0	0	26290	4288	138074
0	cluster	0	0	0	15767388	a417fb2de1084a561	2026-08-10T20:55:59.961Z	7	8	13	87641	0	397948	9564	97644	97693	0	0	26290	4056	131478
0	cluster	0	0	0	15767388	a1e3c259d9c5b59b2	2026-08-10T20:56:03.420Z	6	7	21558	69818	0	256378	10758	79820	79860	0	0	26290	3730	89701
0	cluster	0	0	0	15767388	a460b992c8e6c785b	2026-08-10T20:56:07.849Z	7	7	8510	53489	0	269043	8389	63492	63553	0	0	6957	3776	73036
0	cluster	0	0	0	15767388	a595518f8be7aacb3	2026-08-10T20:56:09.162Z	6	6	8508	40763	0	171465	5641	50766	50823	0	0	26290	3865	27103
0	other	0	0	0	15767388	a921972615f0c5101	2026-08-10T21:08:45.327Z	5	6	10	53854	0	146109	6720	53856	54119	0	0	26290	3074	28476
0	adjudicate	0	0	0	15767388	ae0478394b17dea0e	2026-08-10T21:16:33.080Z	4	4	8	47650	0	78150	10755	47652	47667	0	0	26290	2839	5315
0	adjudicate	0	0	0	15767388	aba1510de76c617ff	2026-08-10T21:16:35.134Z	4	4	8	37088	0	88153	10432	47091	47106	0	0	26290	2839	5315
0	adjudicate	0	0	0	15767388	a050b806311244adb	2026-08-10T21:16:37.320Z	4	4	8	36062	0	88151	394	46065	46080	0	0	26290	2839	5315
