id	arm	review	part	batch	severity	file	title	what_is_wrong
X0325	W	7	c	2	Critical	app/webhooks/signing.py — `verify`, line `return expected == signature`	`verify` compares the signature with `==`, leaking the expected digest through timing	this is a credential comparison done with Python's short-circuiting string equality instead of `hmac.compare_digest`, exactly the RS1 pattern, and it is the reference implementation we ship and document for customers to copy.
X0326	W	7	c	2	Critical	"app/webhooks/models.py — `WebhookEndpoint.to_dict`, key `""signing_secret"": self.signing_secret`; app/api/routes/settings.py — `list_webhook_endpoints`"	every registered endpoint's signing secret is readable on GET, contradicting the documented one-time-disclosure guarantee	"`to_dict` unconditionally includes the plaintext signing secret and `list_webhook_endpoints` returns `[e.to_dict() for e in endpoints]`, while `docs/webhooks.md` states ""the response is the only place the signing secret appears — it cannot be read back afterwards""."
X0327	W	7	c	2	Critical	app/api/routes/settings.py — `list_deliveries`, filter `WebhookDelivery.endpoint_id == endpoint_id`	`list_deliveries` is not scoped to the caller's organization	the query filters on the path parameter alone and never joins to `WebhookEndpoint` to check `org_id == user.org_id`, even though the two sibling handlers in the same file (`list_api_keys`, `list_webhook_endpoints`) both filter on `org_id` — the tenancy predicate was propagated to two of the three new/adjacent read paths and dropped on the third.
X0328	W	7	c	2	Critical	"app/api/routes/settings.py — `create_webhook_endpoint`, line `if not parsed.scheme.startswith(""http"") or not parsed.netloc`; app/webhooks/delivery.py — `httpx.AsyncClient(..., follow_redirects=True)`"	endpoint URL validation permits any host and any scheme prefixed `http`, and the client follows redirects — server-side request forgery	"`startswith(""http"")` admits `http`, `httpx`, `httpfoo` and anything else with that prefix, there is no host restriction at all, and the delivery worker then issues an authenticated-looking POST to whatever was registered while following redirects — so even a validated public HTTPS host can bounce the request to `169.254.169.254` or an internal service."
X0329	W	7	c	2	Critical	"migrations/0042_webhook_delivery.sql — `CHECK (status IN ('pending', 'in_flight', 'delivered', 'failed'))`; app/webhooks/delivery.py — `_finish(delivery.id, ""failed_permanent"", ...)`; app/webhooks/mod"	the migration's status CHECK constraint omits `failed_permanent`, the value the code writes	the status vocabulary is written out three times and the third copy disagrees — `models.STATUSES` and `deliver` both use `failed_permanent`, the SQL constraint allows `failed` instead, so the terminal-failure write is the one status transition the database rejects.
X0330	W	7	c	2	Critical	migrations/0042_webhook_delivery.sql — `CREATE UNIQUE INDEX idx_webhook_deliveries_event ON webhook_deliveries (event_id);`	`UNIQUE (event_id)` allows only one delivery row per event across all endpoints	`enqueue_for_event` inserts one row per matching endpoint for a single `event_id` via `session.add_all(rows)`, so the uniqueness constraint is violated by design the moment an organization has two subscribed endpoints.
X0331	W	7	c	2	Critical	app/webhooks/delivery.py — `deliver`, line `time.sleep(delay)`	`deliver` calls the blocking `time.sleep` inside an async coroutine	`deliver` is `async def` and is fanned out with `asyncio.gather(*[deliver(client, d) for d in batch])`, but its backoff uses the synchronous `time.sleep`, which blocks the event loop thread rather than yielding — and the retry loop keeps the delivery in memory instead of rescheduling it via the `next_attempt_at` column the schema already provides.
X0332	W	7	c	2	Critical	app/webhooks/delivery.py — `_claim_batch` (`return rows` inside `with session_scope() as session`), `deliver` (`endpoint` loaded in a closed `session_scope`, then passed to `send_once`)	the worker uses ORM instances after their session has closed	both functions return or retain SQLAlchemy entities past the end of their `session_scope` block, and with the default `expire_on_commit=True` every attribute is expired at commit, so the later reads of `delivery.id`, `delivery.attempts`, `delivery.payload` and `endpoint.signing_secret`/`endpoint.url` attempt a refresh on a detached instance.
X0333	W	7	c	2	Critical	tests/webhooks/test_delivery.py — `test_send_once_posts_the_signed_payload`	the only signing test never checks the signature against the bytes it captured	the test captures both `request.headers` and `request.content` and then asserts only that the signature *starts with* `sha256=` and that the timestamp *is digits* — it never recomputes the HMAC over the captured body, which is precisely the assertion that would have caught the signed-bytes/wire-bytes divergence and the unsigned timestamp above (RT5: the test's call path reaches `sign`, but nothing in it can distinguish a correct signature from a well-formed wrong one).
X0334	W	7	c	2	Major	"app/events/dispatcher.py — `except Exception as exc: log.warning(""webhook enqueue failed for event %s: %s"", event_id, exc)`"	a failed enqueue is swallowed, so events are silently never delivered	the only failure handling for webhook enqueue is a warning log — there is no retry, no dead-letter row, and no signal to the caller, so any transient DB error (or either of the two Critical migration defects above) loses the fan-out permanently.
X0335	W	7	c	2	Major	app/events/dispatcher.py — `WEBHOOK_EVENT_TYPES`; app/webhooks/delivery.py — `if not endpoint.event_types or event_type in endpoint.event_types`; docs/webhooks.md	"the dispatcher's hardcoded event allowlist contradicts the documented ""every event type"" subscription"	"the subscription predicate is decided in two places by different rules — `dispatch` will only ever call `enqueue_for_event` for three literal types, while `enqueue_for_event` implements the documented ""empty `event_types` means everything"" rule, so the second predicate can never see anything outside the first one's three-element set."
X0336	W	7	c	2	Major	app/webhooks/delivery.py — `next_attempt_at=datetime.utcnow()` in `enqueue_for_event` vs `now = datetime.now(timezone.utc)` in `_claim_batch`; app/webhooks/models.py — `DateTime(timezone=True)`; migra	naive and aware datetimes are mixed, and the migration's columns are not `timestamptz`	`enqueue_for_event` writes a naive UTC value while `_claim_batch` compares against an aware one and `models.py` declares every timestamp column `timezone=True`, but the migration creates them as `TIMESTAMP` (i.e. *without* time zone) — three copies of one decision, two of which disagree.
X0337	W	7	c	2	Major	app/webhooks/delivery.py — `deliver`, the branch after `if 200 <= response.status_code < 300`	4xx responses are retried, contradicting the documented permanent-failure rule	"every non-2xx response falls through to the same retry path, but `docs/webhooks.md` states ""a 4xx is permanent and we stop immediately"", so a `404` or `410` from a decommissioned endpoint consumes all five attempts."
X0338	W	7	c	2	Major	app/webhooks/delivery.py — `backoff_for`; tests/webhooks/test_delivery.py — `test_backoff_grows_exponentially`	backoff has no jitter, contradicting the docs and synchronising retries across tenants	"`backoff_for` returns a deterministic `2**attempt` seconds while `docs/webhooks.md` promises ""exponential with jitter"", and the parametrised test asserts the exact values `(1,2),(2,4),(3,8),(4,16)`, which makes adding jitter a test failure — the documented behaviour is now locked out by the suite."
X0339	W	7	c	2	Major	app/webhooks/delivery.py — `_acquire_lock`, and `finally: await redis_client.delete(LOCK_KEY)` in `run_worker`	the redis lock is not atomic and is released unconditionally	`_acquire_lock` does a `get` then a separate `set` (two workers both see no key and both proceed), then a separate `expire` (a crash between them leaves the key with no TTL), and `run_worker`'s `finally` deletes `LOCK_KEY` by name without checking it still owns it — so a worker whose 60-second TTL expired deletes the *next* worker's lock.
X0340	W	7	c	2	Major	"app/webhooks/delivery.py — `_claim_batch` (`row.status = ""in_flight""`), `deliver`, `_finish`"	`in_flight` has no exit path, so any crash strands deliveries forever	"rows enter `in_flight` in `_claim_batch` and leave it only through `_finish` on the success or exhaustion path inside `deliver`; there is no timeout, no reaper, and no failure-exit for the worker being killed, the process being redeployed, or `deliver` raising anything that is not an `httpx.HTTPError` — and `_claim_batch` only ever selects `status == ""pending""`, so a stranded row is never looked at again (R38 non-terminal transient state)."
X0341	W	7	c	2	Major	"app/webhooks/delivery.py — `send_once`, `client.post(endpoint.url, json=delivery.payload, ...)`; app/events/dispatcher.py — `payload=envelope.payload`; docs/webhooks.md — ""delivery is at-least-once, s"	the delivered body carries no `event_id`, so the documented deduplication key is not present	the request body is the raw `envelope.payload` passed straight through from `dispatch`, with no envelope wrapper — the `event_id`, `event_type` and delivery id that `WebhookDelivery` stores are never serialised into what the customer receives.
X0342	W	7	c	2	Major	app/api/routes/settings.py — `list_deliveries`, `limit: int = Query(50, ge=1)`	`limit` has a lower bound but no upper bound	the `Query` constraint pins the floor and leaves the ceiling open, so `?limit=100000000` is accepted and passed straight into `.limit()`.
X0343	W	7	c	2	Major	app/api/routes/settings.py — `EndpointIn.event_types: list[str] = []`; app/webhooks/delivery.py — `event_type in endpoint.event_types`	`event_types` is accepted unvalidated, so a typo silently disables an endpoint forever	"any list of arbitrary strings is stored and later used only as a membership test, so `""invoice.payed""` matches nothing and there is no feedback at registration time (RS3: validation belongs at the schema boundary, not implicitly in a downstream `in` check)."
X0344	W	7	c	2	Major	"app/webhooks/delivery.py — `send_once`, `log.info(""POST %s headers=%s"", endpoint.url, headers)`"	full signature headers are logged at INFO for every delivery	the whole header dict, including `X-Acme-Signature` and `X-Acme-Timestamp`, is written to the application log on every attempt, and combined with the unsigned-timestamp defect above a logged signature is a complete replayable credential.
X0345	W	7	c	2	Major	migrations/0042_webhook_delivery.sql — `ALTER TABLE organizations ADD COLUMN webhooks_enabled BOOLEAN NOT NULL DEFAULT FALSE;`	`organizations.webhooks_enabled` is added but nothing reads it	the column is created with a default of `FALSE` and no code in the diff — not `create_webhook_endpoint`, not `dispatch`, not `enqueue_for_event` — ever queries it, so it is a declared capability with no backing path (R41).
X0346	W	7	c	2	Major	tests/webhooks/test_delivery.py (imports only `MAX_ATTEMPTS`, `backoff_for`, `send_once`); app/webhooks/delivery.py — `enqueue_for_event`, `deliver`, `_claim_batch`, `_acquire_lock`, `_finish`, `run_w	the entire claim / retry / lock path ships with no test	six new module-level functions carrying all of the state-machine, concurrency, and persistence logic are introduced with no test that executes them (RT6), and every Critical above except the signing ones lives in exactly that untested region.
X0347	W	7	c	2	Minor	app/webhooks/delivery.py — `_finish`, `row = session.get(m.WebhookDelivery, delivery_id)` followed immediately by `row.status = status`	`_finish` dereferences the row without a null check	`session.get` returns `None` for a missing primary key, and the endpoint's `ON DELETE CASCADE` can remove the delivery while it is in flight.
X0348	W	7	c	2	Minor	"app/webhooks/delivery.py — `_finish(..., response.text)` and `log.warning(""delivery %s failed (%s), ..."", delivery.id, detail, ...)`; app/webhooks/models.py — `response_body = Column(Text)`"	response bodies are stored and logged in full	`response.text` is written verbatim into an unbounded `TEXT` column on both the success and the failure path, and interpolated into a warning log on every retry.
X0349	W	7	c	2	Minor	app/api/routes/settings.py — `create_webhook_endpoint`	no cap on endpoints per organization	there is no limit on how many endpoints an org may register, and each one multiplies the fan-out of every matching event.
X0350	W	8	a	2	Critical	app/api/routes/settings.py — `list_deliveries`	`list_deliveries` has no tenancy filter — any authenticated user reads any org's deliveries	The query filters only on the path parameter (`WebhookDelivery.endpoint_id == endpoint_id`) while its two siblings in the same file (`list_api_keys`, `list_webhook_endpoints`) and `delivery.enqueue_for_event` all filter on `org_id == user.org_id`, so the org predicate was propagated to every read path in the change except this one.
X0351	W	8	a	2	Critical	app/webhooks/delivery.py — `send_once`; app/webhooks/signing.py — `sign` / `serialize`	the signature is computed over different bytes than the ones POSTed	`sign` HMACs `serialize(payload)` (`json.dumps(payload, sort_keys=True)`, spaces after separators) while the request body is produced independently by httpx from `json=delivery.payload` (insertion order, httpx's own separators) — the change already contains the shared serializer, and `send_once` is the one call site that bypasses it.
X0352	W	8	a	2	Critical	"app/webhooks/signing.py — `sign` / `verify`; docs/webhooks.md — ""Verifying the signature"""	the timestamp is not covered by the HMAC, so signed requests replay forever	"`sign` returns a timestamp but MACs only the payload, and `verify` ignores the timestamp entirely, so the `X-Acme-Timestamp` header is attacker-mutable while the signature stays valid — the doc claims the MAC input is `""{timestamp}.{raw_request_body}""` and that the five-minute window ""stops a captured request from being replayed"", a claim the implementation does not back."
X0353	W	8	a	2	Critical	app/webhooks/signing.py — `verify`	`verify` compares signatures with `==`	`return expected == signature` compares a secret-derived MAC with a caller-supplied string using Python's short-circuiting bytes/str comparison instead of `hmac.compare_digest`.
X0354	W	8	a	2	Critical	app/webhooks/signing.py — `new_signing_secret`	signing secrets come from `random`, not a CSPRNG	The secret is built with `random.choice` over `string.ascii_letters + string.digits`, i.e. the Mersenne Twister PRNG, rather than the standard library's `secrets` module — this is a hand-rolled reimplementation of `secrets.token_urlsafe` for a security control.
X0355	W	8	a	2	Critical	app/webhooks/models.py — `WebhookEndpoint.to_dict`; app/api/routes/settings.py — `list_webhook_endpoints`	the signing secret is returned by the list endpoint, contradicting the documented one-time disclosure	"`to_dict` includes `signing_secret` and is the serializer for both `create_webhook_endpoint` and `list_webhook_endpoints`, while docs/webhooks.md states ""The response is the only place the signing secret appears — it cannot be read back afterwards""."
X0356	W	8	a	2	Critical	migrations/0042_webhook_delivery.sql — `idx_webhook_deliveries_event`; app/webhooks/delivery.py — `enqueue_for_event`	`UNIQUE (event_id)` makes fan-out to a second endpoint fail, and the failure is swallowed	The unique index is on `event_id` alone while `enqueue_for_event` inserts one row per matching endpoint, so an org with two subscribed endpoints violates the constraint on the second row of the same `add_all`.
X0357	W	8	a	2	Critical	migrations/0042_webhook_delivery.sql — `webhook_deliveries.status CHECK`; app/webhooks/delivery.py — `_finish`; app/webhooks/models.py — `STATUSES`	the status CHECK constraint does not permit the status the code writes	"The migration allows `('pending','in_flight','delivered','failed')` while `_finish` writes `""failed_permanent""` and `models.STATUSES` declares `""failed_permanent""` — three spellings of one enum, and the one the database enforces is the odd one out."
X0358	W	8	a	2	Critical	app/webhooks/delivery.py — `deliver` (retry loop), `run_worker`	`time.sleep` inside an async coroutine blocks the whole event loop	`deliver` is `async` and awaits httpx, but its backoff uses the blocking `time.sleep(delay)`, and `run_worker` fans out up to `BATCH_SIZE = 100` of these through `asyncio.gather`.
X0359	W	8	a	2	Critical	app/api/routes/settings.py — `create_webhook_endpoint`; app/webhooks/delivery.py — `run_worker` (`follow_redirects=True`)	any URL is accepted and redirects are followed — server-side request forgery	"The guard is `parsed.scheme.startswith(""http"")` with no host check, so `http://` (and `httpfoo://`) pass, and the delivery client follows redirects, while docs/webhooks.md states ""Only `https://` URLs are accepted""."
X0360	W	8	a	2	Major	app/webhooks/delivery.py — `_claim_batch`, `deliver`, `send_once`	ORM rows are read after their session has closed	`_claim_batch` returns rows *after* the `with session_scope()` block exits and `deliver` fetches `endpoint` inside its own closed block, then `send_once` reads `endpoint.url`, `endpoint.signing_secret` and `delivery.payload` outside any session.
X0361	W	8	a	2	Major	app/webhooks/delivery.py — `_claim_batch`, `_finish`, `run_worker`	`in_flight` is a non-terminal state with no reclaim path	"`_claim_batch` moves rows to `in_flight` and only `_finish` moves them out, so any worker crash, deploy, OOM, or unhandled exception (see the batch-abort and CHECK-constraint findings) strands rows in `in_flight`, and `_claim_batch` selects only `status == ""pending""` — nothing ever picks them up again."
X0362	W	8	a	2	Major	app/webhooks/delivery.py — `_acquire_lock`, `run_worker`	the Redis lock is not atomic and is released by a worker that may no longer hold it	`_acquire_lock` does `get` then `set` then `expire` as three round trips, so two workers can both observe the empty key and both proceed; the 60s TTL can expire mid-batch (the retry sleeps alone reach 30s per delivery); and `run_worker`'s `finally: redis_client.delete(LOCK_KEY)` deletes whatever lock is present, including one another worker has since acquired.
X0363	W	8	a	2	Major	app/webhooks/delivery.py — `deliver` (`except httpx.HTTPError`), `run_worker` (`asyncio.gather`)	an unhandled non-HTTP error aborts the whole batch and stops the worker	`deliver` catches only `httpx.HTTPError`, so a `None` endpoint (`session.get` returning None after a cascade delete), a `None` row in `_finish`, a JSON-serialization failure, or a `DetachedInstanceError` propagates; `asyncio.gather` is called without `return_exceptions=True` and `run_worker`'s loop has no exception handler.
X0364	W	8	a	2	Major	"app/webhooks/delivery.py — `deliver`, `backoff_for`; docs/webhooks.md — ""Retries"""	retry classification and jitter contradict the documented behaviour	"The docs state ""a 4xx is permanent and we stop immediately"" and ""backoff is exponential with jitter"", while `deliver` retries every non-2xx status identically and `backoff_for` is a bare `2**attempt` with no jitter."
X0365	W	8	a	2	Major	"app/webhooks/delivery.py — `send_once`; docs/webhooks.md — ""delivery is at-least-once, so deduplicate on `event_id`"""	the deduplication key the docs tell customers to use is never sent	The POST body is the bare `delivery.payload` and the headers carry only content-type, user-agent, timestamp and signature — `event_id` and `event_type` are stored on the row but never put on the wire.
X0366	W	8	a	2	Major	migrations/0042_webhook_delivery.sql — `ALTER TABLE organizations ADD COLUMN webhooks_enabled`; app/webhooks/delivery.py — `enqueue_for_event`	`webhooks_enabled` is added to the schema and never read	The migration introduces an org-level kill switch defaulting to FALSE, but no code in the change reads it — `enqueue_for_event` filters only on `org_id` and `active`, and `create_webhook_endpoint` does not consult it either.
X0367	W	8	a	2	Major	app/api/routes/settings.py — `list_deliveries` (`limit: int = Query(50, ge=1)`)	`limit` has a floor but no ceiling	The bound is one-sided; `?limit=100000000` is accepted and passed straight to `.limit()`.
X0368	W	8	a	2	Major	app/events/dispatcher.py — `WEBHOOK_EVENT_TYPES`; app/api/routes/settings.py — `EndpointIn.event_types`; app/webhooks/delivery.py — `enqueue_for_event`	subscribable event types are defined in one place and validated in none	"`WEBHOOK_EVENT_TYPES` is a literal set inside the dispatcher, `EndpointIn.event_types` accepts any `list[str]` without checking membership, and `enqueue_for_event` treats an empty list as ""all types"" — three places that must agree about one enum, with no shared definition and no validation at the boundary."
X0369	W	8	a	2	Major	app/events/dispatcher.py — `dispatch` (`except Exception as exc: log.warning(...)`)	a failed enqueue is downgraded to a warning, so events are lost with no reconciliation	The `Event` row commits in its own transaction and the delivery rows are inserted in a second, unrelated one, with any failure of the second swallowed — and nothing ever re-scans events for missing delivery rows.
X0370	W	8	a	2	Major	"app/webhooks/delivery.py — `send_once` (`log.info(""POST %s headers=%s"", ...)`), `_finish` (`row.response_body = detail`)"	every delivery logs its signature, and the full response body is stored unbounded	The INFO log prints the whole header dict, including `X-Acme-Signature` and `X-Acme-Timestamp`, and `_finish` writes `response.text` verbatim into a `TEXT` column with no cap.
X0371	W	8	a	2	Major	app/webhooks/models.py — `DateTime(timezone=True)`; migrations/0042_webhook_delivery.sql — `TIMESTAMP NOT NULL`; app/webhooks/delivery.py — `enqueue_for_event` (`next_attempt_at=datetime.utcnow()`)	model and migration disagree on timezone, and one write path uses a naive datetime	The model declares timezone-aware columns while the migration creates `TIMESTAMP` (without time zone), and `enqueue_for_event` writes a naive `datetime.utcnow()` into a column that `_claim_batch` then compares against an aware `datetime.now(timezone.utc)` — the change already contains `models._now()`, which is the correct helper and is not used here.
X0372	W	8	a	2	Major	tests/webhooks/test_delivery.py — `test_verify_accepts_signature_produced_by_sign`, `test_send_once_posts_the_signed_payload`	the signing tests cannot fail for the defect they exist to catch, and the worker is untested	`verify` is asserted only against a signature `sign` just produced, so both sides of the comparison come from the same function and the assertion is an identity that holds under every implementation; `test_send_once_posts_the_signed_payload` captures the body and the headers but never checks that the signature matches the captured body — and `enqueue_for_event`, `_claim_batch`, `_finish`, `deliver` and `run_worker` are new exported production symbols with no test in the diff at all.
X0373	W	8	a	2	Minor	app/api/routes/settings.py — `create_webhook_endpoint`, `list_webhook_endpoints`, `list_deliveries`	is there a shared rate limiter these three new routes should be on?	No rate limiting is visible on the three new routes, but none is visible on the pre-existing `get_profile` / `list_api_keys` either, so the diff does not show whether limiting lives at a middleware or gateway layer outside it.
X0374	W	8	a	2	Minor	migrations/0042_webhook_delivery.sql — `idx_webhook_deliveries_status`; app/webhooks/delivery.py — `_claim_batch`	the claim query's index does not match its predicate	`_claim_batch` filters on `status` AND `next_attempt_at` and orders by `next_attempt_at`, while the only index is on `status` alone — a low-cardinality column that will match every historical `delivered` row.
X0375	W	8	a	2	Minor	app/webhooks/models.py — `STATUSES`	`STATUSES` is declared and never used	The tuple is defined but no column, validator, or check references it, so it documents an enum it does not enforce — and it is the artifact that would have caught the `failed` / `failed_permanent` mismatch had anything consulted it.
X0376	W	8	a	2	Minor	tests/webhooks/test_delivery.py — `test_max_attempts_matches_documented_limit`, `test_new_signing_secret_has_prefix_and_length`	two tests assert a constant against itself	The first asserts `MAX_ATTEMPTS == 5` against the same module it imports it from, so it fails only when someone changes the constant deliberately, and it names the docs as its subject without reading them; the second pins the secret's character count, which says nothing about the property that matters (entropy source).
X0377	W	8	b	2	Critical	`app/api/routes/settings.py` — `list_deliveries`	deliveries endpoint has no tenancy filter — any org can read any org's delivery history	the query filters only on `WebhookDelivery.endpoint_id`, a caller-supplied path integer, while every sibling handler in the same file (`list_api_keys`, `list_webhook_endpoints`) constrains on `user.org_id`, so `endpoint_id` alone authorises the read.
X0378	W	8	b	2	Critical	`app/webhooks/signing.py` — `sign`; `app/webhooks/delivery.py` — `send_once`	the signature is computed over a re-serialization, not over the bytes sent, and does not cover the timestamp	"`sign` HMACs `json.dumps(payload, sort_keys=True)` (default `"", ""`/`"": ""` separators, sorted keys) while `send_once` transmits `client.post(..., json=delivery.payload)`, whose body httpx produces with its own separators and insertion order — and the HMAC input omits the timestamp entirely, contradicting `docs/webhooks.md` which tells the receiver to HMAC `""{timestamp}.{raw_request_body}""`."
X0379	W	8	b	2	Critical	`app/webhooks/signing.py` — `verify`, `return expected == signature`	HMAC comparison in `verify` is not constant-time	the signature comparison uses `==` on the hex digest instead of `hmac.compare_digest`, so it short-circuits on the first differing byte (RS1).
X0380	W	8	b	2	Critical	`app/webhooks/signing.py` — `new_signing_secret`, `random.choice(_ALPHABET)`	signing secrets are generated with the `random` module, not a CSPRNG	`random` is a Mersenne Twister seeded from predictable state and is not cryptographically secure, so the generated `whsec_` secrets are recoverable from a modest number of observed outputs.
X0381	W	8	b	2	Critical	`app/api/routes/settings.py` — `create_webhook_endpoint` URL check; `app/webhooks/delivery.py` — `run_worker`, `follow_redirects=True`	user-supplied webhook URL is unvalidated against internal networks and redirects are followed	"the only check is `parsed.scheme.startswith(""http"") and parsed.netloc`, which admits `http://` (docs say HTTPS only) and any scheme merely prefixed with `http` such as `httpx://`, imposes no restriction on the destination host, and the worker then follows redirects with the signed headers attached."
X0382	W	8	b	2	Critical	"`migrations/0042_webhook_delivery.sql` — `CHECK (status IN ('pending', 'in_flight', 'delivered', 'failed'))`; `app/webhooks/delivery.py` — `_finish(delivery.id, ""failed_permanent"", ...)`"	the migration's status CHECK constraint does not contain the status the code writes	the code and `models.STATUSES` use `failed_permanent` while the constraint allows `failed`, so the terminal write of the retry path violates the constraint.
X0383	W	8	b	2	Critical	`migrations/0042_webhook_delivery.sql` — `CREATE UNIQUE INDEX idx_webhook_deliveries_event ON webhook_deliveries (event_id)`; `app/webhooks/delivery.py` — `enqueue_for_event` `session.add_all(rows)`	the unique index is on `event_id` alone, so only one endpoint per org ever receives an event	`enqueue_for_event` inserts one row per matching endpoint for a single `event_id`, but the index permits only one row per `event_id` across the whole table.
X0384	W	8	b	2	Critical	`app/webhooks/delivery.py` — `_claim_batch` (returns `rows` after `session_scope()` exits), `deliver` (reads `endpoint.signing_secret` and `delivery.payload` outside the scope)	worker uses ORM objects after their session has closed	both functions return or retain SQLAlchemy instances past the end of their `session_scope()` block, and with the default `expire_on_commit=True` every subsequent attribute access on those detached instances raises `DetachedInstanceError`.
X0385	W	8	b	2	Major	`app/webhooks/delivery.py` — `deliver`, `time.sleep(delay)`	`time.sleep` inside an async coroutine blocks the whole event loop	the retry backoff uses the blocking `time.sleep` inside `async def deliver`, and the same function is fanned out with `asyncio.gather` over a 100-row batch.
X0386	W	8	b	2	Major	`app/webhooks/delivery.py` — `_acquire_lock`, and `finally: await redis_client.delete(LOCK_KEY)` in `run_worker`	the redis dispatch lock is non-atomic, expires mid-batch, and is deleted without ownership	`get` then `set` is a check-then-act race between workers, the `expire` is a separate call so a crash between `set` and `expire` leaves a lock with no TTL, the 60s TTL is shorter than the worst-case batch (5 attempts × 30s request timeout plus 30s of backoff), and the unconditional `delete` lets a worker release a lock another worker now holds.
X0387	W	8	b	2	Major	"`app/webhooks/delivery.py` — `_claim_batch` (`row.status = ""in_flight""`), `_finish`"	`in_flight` is a non-terminal state with no reclaim path	"rows enter `in_flight` at claim time and leave it only on the success or exhaustion path inside the same process, and `_claim_batch` selects only `status == ""pending""`, so a crash, a redeploy, or the constraint violation above strands them permanently (R38 non-terminal transient state)."
X0388	W	8	b	2	Major	"`app/webhooks/models.py` — `WebhookEndpoint.to_dict` (`""signing_secret"": self.signing_secret`); `app/webhooks/delivery.py` — `log.info(""POST %s headers=%s"", endpoint.url, headers)`"	the signing secret is returned by the list endpoint and the signature is written to the application log	"`to_dict` embeds the secret and is used by `list_webhook_endpoints`, directly contradicting `docs/webhooks.md` (""The response is the only place the signing secret appears — it cannot be read back afterwards""), and the delivery log line prints the whole header dict including `X-Acme-Signature`."
X0389	W	8	b	2	Major	`app/webhooks/delivery.py` — `enqueue_for_event` (`next_attempt_at=datetime.utcnow()`) vs `_claim_batch` (`datetime.now(timezone.utc)`); `migrations/0042_webhook_delivery.sql` — `TIMESTAMP` columns vs	naive and aware datetimes are mixed, and the migration's columns are not timezone-aware	`enqueue_for_event` writes a naive UTC value into a column the ORM declares as `timezone=True` while the migration creates it as plain `TIMESTAMP`, and `_claim_batch` then compares that column against an aware value — the codebase already has the correct helper, `models._now()`, which `delivery.py` reimplements twice and gets wrong once.
X0390	W	8	b	2	Major	"`docs/webhooks.md` — ""Only `https://` URLs are accepted"", ""backoff is exponential with jitter"", ""a 4xx is permanent and we stop immediately"", ""delivery is at-least-once"""	documentation states four behaviours the implementation does not have	the code accepts `http://` (and any `http*` scheme), `backoff_for` returns `2**attempt` with no jitter and the test pins the exact values, `deliver` retries every non-2xx including 4xx, and `dispatch` swallows enqueue failures with a `log.warning` so nothing is retried at all (R29/R49: a claim stronger than the implementation).
X0391	W	8	b	2	Major	`app/api/routes/settings.py` — `EndpointIn.event_types`; `app/events/dispatcher.py` — `WEBHOOK_EVENT_TYPES`	`event_types` accepted from the API is never checked against the set the dispatcher actually emits	"the API stores any list of arbitrary strings (no `Literal`/enum, no membership check, no length bound) while `dispatch` only enqueues for the three names in `WEBHOOK_EVENT_TYPES`, and the docs additionally promise an empty list subscribes to ""every event type we emit"" when it in fact subscribes to those three only (RS3 boundary validation, R12/R42 coverage)."
X0392	W	8	b	2	Major	`app/events/dispatcher.py` — `except Exception as exc: log.warning(...)` around `webhook_delivery.enqueue_for_event`	enqueue failures are swallowed, so events are lost while the API reports success	"every failure of the enqueue — the unique-index violation above, a database blip, a validation error — is downgraded to a warning and `dispatch` returns the event id as if the webhook path had succeeded (R9/R49; the docs' ""at-least-once"" claim rests on this call)."
X0393	W	8	b	2	Major	`migrations/0042_webhook_delivery.sql` — `ALTER TABLE organizations ADD COLUMN webhooks_enabled BOOLEAN NOT NULL DEFAULT FALSE`	`organizations.webhooks_enabled` is added but nothing ever reads it	the migration introduces an org-level feature flag defaulting to FALSE, but neither `dispatch`, `enqueue_for_event`, nor `create_webhook_endpoint` consults it (R41: a declared capability with no backing path).
X0394	W	8	b	2	Major	`app/webhooks/delivery.py` — `run_worker`, `if not batch:` after the `try/finally`	`run_worker` raises `NameError` and stops if `_claim_batch` fails	`batch` is bound inside the `try`, but the `if not batch` check sits after the `finally`, so any exception from `_claim_batch` or `gather` leaves `batch` unbound and the handler itself raises `NameError` — and there is no `except` at all, so a single database error terminates the loop.
X0395	W	8	b	2	Major	`tests/webhooks/test_delivery.py` — `test_send_once_posts_the_signed_payload`	the delivery test asserts the signature's shape, never that it verifies the transmitted body	"the test captures both `request.headers` and `request.content` yet only asserts `startswith(""sha256="")` and `isdigit()`, so it can never detect that the digest does not correspond to the bytes sent — the exact defect reported above (RT5/RT8: the assertion is a shape check, not a verification of the production primitive)."
X0396	W	8	b	2	Major	`tests/webhooks/test_delivery.py` — imports only `MAX_ATTEMPTS`, `backoff_for`, `send_once`	the new worker, enqueue, and status-transition code ships with no tests	the diff adds `enqueue_for_event`, `deliver`, `_claim_batch`, `_finish`, `_acquire_lock` and `run_worker` plus two ORM models, and no test touches any of them; the two fixtures that stand in for the models (`FakeEndpoint`, `FakeDelivery`) are hand-written classes with none of the ORM behaviour, so the tests cannot see detachment, the CHECK constraint, or the unique index (RT6, RT1 mock-reality divergence).
X0397	W	8	b	2	Major	"`app/webhooks/delivery.py` — `_finish(delivery.id, ""delivered"", attempt, response.status_code, response.text)` and the `HTTP {status}: {text}` detail"	`response_body` stores an unbounded, attacker-controlled response	the full response body of a customer-controlled endpoint is read into memory and written into a `TEXT` column on every attempt, with no size cap anywhere in the path.
