id	review	part	severity	file	title	what_is_wrong
H0435	6	5	Critical	`src/audit/guard.ts` — `MUTATIONS` / `assertAudited` first line	the new `MUTATIONS` allowlist omits `createMany`, so the audit guard is fail-open for the exact write this change adds	`assertAudited` now returns at `if (!MUTATIONS.has(action)) return;` before any check, and the hand-written set `{create, update, delete, deleteMany, updateMany, upsert}` is missing Prisma mutating actions — `createMany` (used by `stageRows` in this very diff), `createManyAndReturn`, `updateManyAndReturn`, and the raw 
H0436	6	5	Major	`src/import/bulk.ts` — `applyBatch`, the `membership.upsert` `create`/`update` branches	a CSV column decides membership roles with no authorization check, so an admin can mint or strip `owner`	`role: row.role` is written straight from the uploaded file, and the only filter is `parse.ts`'s `ALLOWED_ROLES` membership test, which accepts `owner`; nothing compares the requested role against `session.role`, and the `update` branch overwrites the role of an **existing** membership matched by email.
H0437	6	5	Major	`src/import/bulk.ts` — `runImport` (`batchId`), `applyBatch` (`findMany`), `runImport` (`d	`batchId` is caller-nameable and the staging queries are not org-scoped, so one import can consume or destroy another's rows	`batchId` is built from an unvalidated client header, and the two staging queries select rows by `batchId` alone while the `membership.upsert` on the very next lines *does* scope by `ctx.orgId` — so the name, not a handle to the rows `stageRows` actually wrote, decides what gets promoted and what gets deleted, across a
H0438	6	5	Major	`src/import/bulk.ts` — `runImport`	stage → apply → delete runs as three uncoordinated statements, so a mid-import failure both half-applies and destroys the evidence	there is no `prisma.$transaction` around the three phases and no idempotency key on the promotion, so a throw inside `applyBatch` leaves some memberships written and the batch's staging rows still present, while a crash between `applyBatch` and `deleteMany` leaks staging rows that nothing ever collects (`migrations/005
H0439	6	5	Major	`docs/import.md` — "Auditing" section; `src/audit/guard.ts` — `assertAudited` doc comment;	the documented and commented behaviour of the audit control is stronger than the implementation in three separate places	(i) `docs/import.md` says "the promotion step runs audited as normal" — it does not, per the first finding; (ii) both the doc and the guard's comment say a write "carries no audit intent is refused" / "Every membership change writes an audit record", but `assertAudited` only checks that `ctx.actorId` is a non-empty str
H0440	6	5	Major	`src/routes/import.ts` — `MAX_CSV_BYTES` / `const csv = await req.text()`	the upload size limit measures the wrong quantity, after the body is already in memory	`req.text()` buffers the entire body before the comparison runs, so the limit prevents nothing it is named for; and `csv.length` counts UTF-16 code units, not bytes, so a 5 MB upload of multi-byte names passes a "5 MB" check while 5 MB of ASCII is measured correctly only by coincidence — and there is no row-count bound
H0441	6	5	Major	`src/import/parse.ts` — `parseRows`; `src/import/bulk.ts` — `applyBatch` (`row.email.inclu	validation lives in the business logic instead of at the parse boundary, and a mis-columned or BOM-prefixed CSV fails silently with a 200	`parseRows` never validates its header — a missing `email` column makes `cols.indexOf("email")` return `-1`, `f[-1]` is `undefined`, and `?? ""` turns every row into an empty email; a UTF-8 BOM (what Excel writes) makes the first column `"﻿email"` so `indexOf("email")` is `-1` for a file that looks correct; and the onl
H0442	6	5	Major	`test/import/parse.test.ts` — whole file	no test reaches the audit guard, the context grant, or any new export outside `parse.ts`	the only test file exercises `parseRows`; the change adds the exported symbols `enterSystemOperation`, `contextSnapshot`, `runImport`, `POST`, and materially rewrites `assertAudited` — none of which appear in any test, so both new branches of the guard (the `MUTATIONS` early return and the `skipAudit` skip) and the ent
H0443	6	5	Minor	`src/routes/import.ts` — `POST`	rate limiting on the new endpoint cannot be confirmed from the change	the handler shows no limiter and the diff contains no shared limiter to check against, so this is a question rather than an assertion — is `POST /api/import` covered by an existing gateway or middleware limiter?
H0444	6	5	Minor	`src/context/request.ts` — `contextSnapshot`	`contextSnapshot` is unused and its `Readonly` return type claims a protection it does not provide	nothing in the diff calls it, and `Readonly<RequestContext>` is a compile-time annotation over a fresh shallow copy — it neither freezes the object nor protects the live context, so a caller who casts it away mutates only a copy while believing it read the real one.
H0445	6	5	Minor	`migrations/0058_import.sql` — `import_staging`	the migration lets the role allowlist and the batch identity drift from the application	`role text NOT NULL DEFAULT 'member'` has no `CHECK` constraint although `parse.ts` maintains `ALLOWED_ROLES`, there is no unique constraint on `(batch_id, email)` so a CSV with a repeated address stages twice and upserts twice, `import_staging` has no `org_id` (see the R51 finding) and no `REFERENCES`, and the file pr
H0446	6	5	Minor	`src/import/bulk.ts` — `ImportSummary` / `runImport`	the returned summary does not reconcile	`staged` counts rows the parser produced including ones that were never viable, `rejected` is counted only during promotion, and duplicates inside one file increment `applied` once per row rather than once per membership, so `staged === applied + rejected` holds only by accident and the numbers reach the org activity f
H0447	7	0	Critical	src/context/request.ts — `enterSystemOperation` (grant); inherited at src/import/bulk.ts `	the audit suspension granted for the staging writes leaks over the whole request	`enterSystemOperation()` sets `skipAudit = true` on the request-scoped context object itself and nothing ever clears it, so the exception granted for `stageRows` stays on for every later mutation in the same request — `prisma.membership.upsert` in `applyBatch`, `prisma.importStaging.deleteMany` in `runImport`, and `pri
H0448	7	0	Critical	src/audit/guard.ts — `MUTATIONS`	the audit guard's action classifier omits `createMany` and the raw-query actions, so a whole class of writes bypasses it	`new Set(["create","update","delete","deleteMany","updateMany","upsert"])` was written as an enumeration rather than derived from the ORM's action set, and it omits `createMany` — used by this very diff at src/import/bulk.ts `stageRows` — along with `createManyAndReturn`, `updateManyAndReturn`, `executeRaw`, `executeRa
H0449	7	0	Critical	src/import/parse.ts — `ALLOWED_ROLES`; src/import/bulk.ts — `applyBatch` upsert; src/route	an org admin can mint an `owner`, including promoting themselves, through the import	the route admits `session.role === "admin"`, `ALLOWED_ROLES` includes `"owner"`, and `applyBatch` writes `role: row.role` in both the `create` and the `update` branch with no comparison against the caller's own role or the target's current role.
H0450	7	0	Major	docs/import.md — "Auditing"; src/audit/guard.ts — `assertAudited` docstring and body	`docs/import.md` and the guard's own docstring claim an audit control the code does not implement (R49)	the doc states "Every membership change writes an audit record" and "the promotion step runs audited as normal", while `assertAudited` only checks that `ctx.actorId` is non-empty and emits a log line — it never writes or verifies an audit record — and the promotion step in fact runs with the suspension on; likewise `en
H0451	7	0	Major	src/import/bulk.ts — `runImport`	no transaction across stage → apply → delete (R5)	`stageRows` (itself N independently-committing chunks), `applyBatch` and the final `deleteMany` are three separate commit scopes with no `prisma.$transaction`, and `applyBatch` re-reads by `batchId` rather than carrying the rows it just staged.
H0452	7	0	Major	src/import/bulk.ts — `` const batchId = `${ctx.orgId}-${ctx.requestId}` ``; src/routes/imp	the batch key is built from a client-supplied header and the staging table has no tenant column (R57)	`requestId` is taken verbatim from the caller's `x-request-id` header and supplies the only entropy in the batch key, while `applyBatch`'s `findMany` and `runImport`'s `deleteMany` both select on `batchId` alone with no `orgId` predicate, and the table has no uniqueness constraint.
H0453	7	0	Major	src/routes/import.ts — `const csv = await req.text(); if (csv.length > MAX_CSV_BYTES)`	the 5 MB limit is applied after the whole body is buffered, and it counts UTF-16 units rather than bytes (RS3)	`req.text()` reads the entire body into memory before the size test runs, and `String.prototype.length` counts UTF-16 code units, so a body of multi-byte characters passes a constant named `MAX_CSV_BYTES` at up to roughly three times the intended byte count.
H0454	7	0	Major	src/import/parse.ts — `parseRows`	`parseRows` throws on an empty body and silently yields empty emails when the header lacks an `email` column	for an empty or whitespace-only CSV, `lines` is `[]`, `header` is `undefined`, and `splitLine(header)` throws `TypeError: Cannot read properties of undefined (reading 'length')`; and when the header has no `email` column, `iEmail` is `-1` and `f[-1] ?? ""` produces `""` for every row — an `indexOf` sentinel used direct
H0455	7	0	Major	test/import/parse.test.ts — the only test file in the diff; src/audit/guard.ts, src/import	the two security-relevant changes in this diff ship with no tests (RT6/RT7/RT8)	the diff materially changes the audit guard (a new action classifier and a new `skipAudit` early return) and adds the importer and its route, and the sole test file covers `parseRows`; nothing exercises `assertAudited`, `enterSystemOperation`, `runImport`, or the route's 401/403 branches.
H0456	7	0	Minor	src/context/request.ts — `contextSnapshot`	`contextSnapshot` is exported, unused, and weaker than its name suggests	it returns `{ ...currentContext() }` typed `Readonly<RequestContext>`, has no caller anywhere in the change, and `Readonly` is erased at runtime, so the copy neither protects the underlying context nor resists mutation by a JavaScript caller.
H0457	7	0	Minor	migrations/0058_import.sql — `import_staging.role`; src/import/parse.ts — `ALLOWED_ROLES`;	the role vocabulary now lives in three places, and the staging table does not constrain it (R2)	the same closed set of role strings is written out independently in the SQL default, the parser's allowlist and the route's authorization test, with no link between them and no `CHECK (role IN (…))` on the table, so the database will accept any text.
H0458	7	1	Critical	`src/context/request.ts` — `enterSystemOperation`; consumed at `src/audit/guard.ts` `asser	`enterSystemOperation` sets the audit-skip flag on the caller's request frame and nothing ever clears it, so every write after the staging call is unaudited	`enterSystemOperation()` mutates the object returned by `currentContext()` — the same `RequestContext` frame `runWithContext` was given in `src/routes/import.ts` — and there is no restore on any path, so the grant's lifetime is the whole request rather than the `createMany` it was granted for.
H0459	7	1	Critical	`src/audit/guard.ts` — `const MUTATIONS = new Set([...])` and the `if (!MUTATIONS.has(acti	the new `MUTATIONS` allowlist omits `createMany`, so the added early return disarms the audit guard for every bulk insert in the codebase	the set enumerates six Prisma actions by hand and misses `createMany` — which this very diff uses at `src/import/bulk.ts` `stageRows` — along with `createManyAndReturn`, `updateManyAndReturn`, `executeRaw` and `$executeRawUnsafe`, and the guard's own doc comment still claims it is "called by the Prisma middleware befor
H0460	7	1	Critical	`src/import/parse.ts` — `ALLOWED_ROLES`; `src/routes/import.ts` — the `session.role !== "a	an org admin can grant `owner` — and re-role existing members — through the CSV, with no ceiling against the actor's own role	the route admits any `admin`, `parseRows` accepts `owner` as a legal role value, and `applyBatch`'s `upsert` writes `role` on both the `create` and the `update` branch, so nothing compares the role being assigned against the role of the actor assigning it, and nothing protects an existing membership's role from being o
H0461	7	1	Major	`src/audit/guard.ts` — `assertAudited`; `docs/import.md` — the "Auditing" section	`assertAudited` asserts no audit record — it checks a context field and logs — while its name, its comment and `docs/import.md` describe an enforceable boundary	the function's only enforcement is `if (!ctx.actorId) throw`, after which it emits `logger.info(..., "audited write")` — a log line is not an audit record and no `audit_log` row is written or verified — yet the comment claims "a write that carries no audit intent is refused" and the doc claims "Every membership change 
H0462	7	1	Major	`src/import/bulk.ts` — `runImport`; `migrations/0058_import.sql` — `import_staging`	`runImport` has no transaction and no cleanup on the failure path, so a mid-import error leaves member PII in `import_staging` forever	`stageRows`, `applyBatch` and the final `prisma.importStaging.deleteMany` are three independent statements with no transaction and no `try`/`finally`, and the migration gives `import_staging` no retention mechanism, no `org_id`, and no `ON DELETE` relationship to anything.
H0463	7	1	Major	`src/routes/import.ts` — `requestId: req.headers.get("x-request-id") ?? crypto.randomUUID(	`batchId` is built from a caller-supplied `x-request-id` header, so two imports can collide on one batch and each will apply and delete the other's staged rows	the header is taken unvalidated and becomes the sole discriminator (beyond the org prefix) for `applyBatch`'s `findMany` and `runImport`'s `deleteMany`, and `import_staging` in `migrations/0058_import.sql` carries no other scoping column, so batch isolation rests on a value the caller controls and can repeat at will.
H0464	7	1	Major	`src/routes/import.ts` — `const csv = await req.text();` followed by `if (csv.length > MAX	the 5 MB limit is checked after the whole body is buffered, and it counts UTF-16 code units rather than bytes	`req.text()` materialises the entire request body in memory before any size check runs, so the constant bounds nothing at the point it is read, and `String.length` counts UTF-16 code units — a CSV of CJK display names is roughly three UTF-8 bytes per counted unit, so a body of ~15 MB passes a constant named `MAX_CSV_BY
H0465	7	1	Major	`src/import/bulk.ts` — `applyBatch`'s `prisma.importStaging.findMany({ where: { batchId } 	no row-count bound, and `applyBatch` loads every staged row and upserts them one at a time	`CHUNK = 200` bounds only the staging inserts; the apply phase reads the whole batch into memory with no `take` and issues one sequential round trip per row, and nothing anywhere caps the number of rows a 5 MB CSV may produce (roughly 150,000).
H0466	7	1	Major	`src/import/parse.ts` — `cols.indexOf("email")` / `indexOf("name")` / `indexOf("role")` an	no validation that the CSV has the columns it claims, and no email validation beyond `includes("@")`	when a header column is absent, `indexOf` returns `-1`, `f[-1]` is `undefined`, and the `?? ""` turns a structural error into an empty field — a CSV with no `email` column silently produces rows with `email: ""` for every line, and a missing `role` column silently downgrades every row to `member`; the only email check 
H0467	7	1	Major	`src/routes/import.ts` — `export async function POST(req: Request)`	`POST /api/import` ships with no rate limiting	the handler authenticates and authorises but applies no rate limit, while being by some margin the most expensive endpoint in the change — a 5 MB body, a full parse, and one DB round trip per row.
H0468	7	1	Major	`test/import/parse.test.ts` (the only test in the diff); untested symbols: `src/context/re	every new export except `parseRows` ships with no test, including the security control the change modifies	`parseRows` has nine tests while the audit guard — the one piece of the diff that is a security control, and the one the change alters — has none, and the route's `401`/`403` gate has neither a deny test nor the paired allow test RT10 requires; the tests that do exist all exercise the pure parser, which is the part tha
H0469	7	1	Major	`src/import/parse.ts` — `csv.split(/\r?\n/)` in `parseRows`, relative to `splitLine`	a quoted field containing a newline is split into two rows before quote parsing ever runs	`parseRows` splits the document on newlines first and only then hands each line to `splitLine`, so the quote state that `splitLine` tracks cannot span lines, and RFC 4180 permits a newline inside a quoted field — which is what a spreadsheet exports for a multi-line display name; the same ordering means an unterminated 
H0470	7	1	Minor	`src/context/request.ts` — `contextSnapshot`	`contextSnapshot` is exported but never called anywhere in the change	the function is added, exported and unused across all eight files in the diff, and its shallow copy would in any case carry a `skipAudit: true` that a reader could easily take for a durable property of the request.
H0471	7	1	Minor	`migrations/0058_import.sql` — the `import_staging` table	`import_staging` has no retention, no org scope and no role constraint, and the role list is stated twice	the table carries member emails and display names with no `org_id`, no TTL and no `CHECK` on `role`, while `DEFAULT 'member'` restates a default that `src/import/parse.ts` also encodes in `ALLOWED_ROLES` and its `?? "member"` fallback.
H0472	7	1	Minor	`src/import/bulk.ts` — `staged += chunk.length` in `stageRows`, and the `ImportSummary` re	the summary reports counts the importer assumed rather than counts it measured	`staged` is incremented by the size of the slice sent rather than by the `count` Prisma's `createMany` returns, and `rejected` is reported as a bare number with no indication of which rows failed or why.
H0473	7	2	Critical	`src/context/request.ts` — `enterSystemOperation`; consumed at `src/import/bulk.ts` — `sta	`enterSystemOperation` writes the audit exemption into the caller's request frame and nothing ever clears it	`enterSystemOperation` mutates the live object returned by `currentContext()` (`ctx.skipAudit = true`) instead of scoping the grant to a call, so the exemption's lifetime is the whole request rather than the staging writes it was granted for.
H0474	7	2	Critical	`src/import/bulk.ts` — `applyBatch` (`role: row.role` in both `create` and `update`); enab	an org admin can promote themselves, or anyone, to `owner` through the CSV	the route admits any session whose role is `admin`, `parseRows` accepts `owner` as a valid role value, and `applyBatch` writes `row.role` straight into the membership with no check that the actor is authorised to grant that role or that the target is not the actor themselves.
H0475	7	2	Critical	`src/audit/guard.ts` — `MUTATIONS` / `assertAudited`	the audit guard's mutation list omits `createMany` and every raw-query action, so those writes never reach the check at all	the new `if (!MUTATIONS.has(action)) return;` early return turns the guard into a blacklist over a hand-written six-element list, and Prisma's `createMany` — the exact action `stageRows` uses — is not in it, nor are `createManyAndReturn`, `executeRaw`, `executeRawUnsafe`, `queryRaw`, `queryRawUnsafe`.
H0476	7	2	Major	`src/import/bulk.ts` — `runImport`	`runImport` has no transaction and no failure path, so a throw mid-apply leaves memberships half-written and the batch stranded	stage, apply, and the `deleteMany` cleanup are three independent commits with no `$transaction` and no `try`/`finally`, and the org-activity insert in `src/routes/import.ts` is outside all of them.
H0477	7	2	Major	`src/routes/import.ts` — `POST` (`const csv = await req.text()` then `csv.length > MAX_CSV	the upload size limit is applied after the whole body is buffered, and counts UTF-16 units rather than bytes	`req.text()` materialises the entire request body before the limit is consulted, and `String.length` counts UTF-16 code units, so the constant named `MAX_CSV_BYTES` and documented as "5 MB per upload" admits up to roughly 15 MB of UTF-8.
H0478	7	2	Major	`src/import/parse.ts` — `parseRows` (`const [header, ...body] = lines;`, `cols.indexOf("em	`parseRows` throws on an empty body and silently rejects everything when the header lacks `email`	for an empty or whitespace-only body `lines` is `[]`, `header` is `undefined`, and `splitLine(undefined)` dereferences `line.length`; and when the header has no `email` column, `iEmail` is `-1`, `f[-1]` is `undefined`, so every row parses to `email: ""` and is later rejected by the `includes("@")` check.
H0479	7	2	Major	`src/import/bulk.ts` — `runImport` (`` const batchId = `${ctx.orgId}-${ctx.requestId}` ``)	`batchId` is built from a caller-supplied header and every staging query re-resolves the batch by that name	the request id is taken verbatim from a client header, it becomes the key that `applyBatch` and the `deleteMany` use to re-select their subject, and `import_staging` carries no `org_id` column, so the batch key is the only thing scoping those queries.
H0480	7	2	Major	`test/import/parse.test.ts` — the only test file in the diff	the security-relevant half of the change ships with no tests	the diff adds the exported symbols `enterSystemOperation`, `contextSnapshot`, `runImport` and `POST`, and materially changes `assertAudited` by adding two new early-return branches, and none of them appears in any test; the added test file covers `parseRows` only.
H0481	7	2	Minor	`docs/import.md` — the "Auditing" section	the doc states the opposite of what the code does, and the guard is a weaker class than the doc claims	the doc says "the promotion step runs audited as normal" (it does not — the exemption leaks into it) and "the Prisma middleware refuses any mutating query that does not carry one" (it does not — `createMany` and raw actions bypass it, and for the actions it does cover the guard only checks that `ctx.actorId` is non-emp
H0482	7	2	Minor	`src/context/request.ts` — `contextSnapshot`	`contextSnapshot` is exported with no caller and no test	the function is added and exported but nothing in the diff calls it, and its `Readonly<RequestContext>` return type is a compile-time claim only — the shallow spread happens to be sufficient here because every field is a primitive, but nothing records that dependency.
H0483	7	2	Minor	`migrations/0058_import.sql` — `import_staging`	the staging migration has no cleanup path, no role constraint, and no uniqueness	the only deletion of staged rows is the `deleteMany` in `runImport`, which is skipped on every failure path (see the transaction finding), and the table has no `CHECK` on `role`, no unique constraint, and no retention job.
H0484	7	3	Critical	`src/context/request.ts` — `enterSystemOperation`; call site `src/import/bulk.ts` — `stage	`enterSystemOperation()` leaves `skipAudit` set for the rest of the request, so every write after the staging step is unaudited	`enterSystemOperation()` sets `ctx.skipAudit = true` on the live request-scoped context object and nothing ever restores it, so the grant's lifetime is the whole request rather than the staging write it was granted for.
H0485	7	3	Critical	`src/audit/guard.ts` — `const MUTATIONS` / `if (!MUTATIONS.has(action)) return;`	`MUTATIONS` omits `createMany` and the raw-query actions, so the audit guard is fail-open for a whole class of writes	the new early return exempts every action not in a hand-written six-name list, and that list omits `createMany` — the action `stageRows` actually uses — along with `createManyAndReturn`, `updateManyAndReturn`, `$executeRaw`, `$executeRawUnsafe` and `$queryRawUnsafe`.
H0486	7	3	Critical	`src/import/bulk.ts` — `applyBatch`; `src/import/parse.ts` — `ALLOWED_ROLES`	the importer lets an org admin grant `owner` and silently rewrite existing members' roles	`routes/import.ts` admits `session.role === "admin"`, `ALLOWED_ROLES` accepts `"owner"` from the uploaded CSV, and the write is an `upsert` whose `update` branch overwrites `role` on an existing membership — so nothing checks the CSV's role against the caller's own rank or protects an existing owner's row.
H0487	7	3	Major	`src/routes/import.ts` — `const csv = await req.text(); if (csv.length > MAX_CSV_BYTES)`	the 5 MB cap is applied after the body is fully buffered and counts UTF-16 code units, not bytes	`await req.text()` buffers the entire body before the check runs, so the cap never prevents the allocation it is named for, and `String.length` counts UTF-16 code units rather than bytes, so a multi-byte UTF-8 body passes at roughly three times the documented limit.
H0488	7	3	Major	`src/import/bulk.ts` — `const batchId = \`${ctx.orgId}-${ctx.requestId}\``; `src/routes/im	`batchId` is derived from a caller-controlled header, so two imports can collide on one staging partition	the caller chooses `x-request-id`, `batchId` is built from it, and `batchId` is the only predicate `applyBatch`'s `findMany` and the final `deleteMany` filter on — `import_staging` in `migrations/0058_import.sql` carries no `org_id` column and only a non-unique index on `batch_id`, so nothing constrains two requests to
H0489	7	3	Major	`src/import/bulk.ts` — `runImport`	stage → apply → delete is not transactional, and the staging cleanup is skipped on the failure path	`stageRows`, `applyBatch` and `prisma.importStaging.deleteMany` are three independent awaits with no `prisma.$transaction` and no `finally`, so a throw inside `applyBatch` leaves the memberships already upserted committed, the staging partition undeleted, and no resume marker.
H0490	7	3	Major	`docs/import.md` — "Auditing" section; `src/audit/guard.ts` — `assertAudited` docstring	`docs/import.md` and the guard's comment claim a control stronger than the code implements, and no control class is declared	the doc states "the Prisma middleware refuses any mutating query that does not carry one [an audit record]" and that "the staging writes are the single exception", while the implementation refuses only actions present in a six-name list, refuses only when `actorId` is empty, never consults any audit record, and grants 
H0491	7	3	Major	`test/import/parse.test.ts` — the only test in the diff; untested symbols in `src/audit/gu	the whole security-relevant surface of the change ships with no test	every new or materially changed exported symbol except `parseRows` has no test, including the guard's deny path, the guard's new skip path, and the route's 401 and 403 branches.
H0492	7	3	Minor	`src/context/request.ts` — `contextSnapshot`	`contextSnapshot` is exported with no caller and returns a detached copy	the function is a new export with no call site anywhere in the change and no test, and its `Readonly<RequestContext>` is a shallow copy detached from the live frame.
H0493	7	3	Minor	`src/import/parse.ts` — `parseRows`, `csv.split(/\r?\n/)`	quoted fields containing a newline are split into separate rows	the row split happens before quoting is considered, so `splitLine`'s correct handling of quoted commas and doubled quotes cannot help a field that legitimately contains a newline — the record becomes two lines.
H0494	7	4	Critical	`src/context/request.ts` — `enterSystemOperation`; call site `src/import/bulk.ts:stageRows	`enterSystemOperation()` disarms the audit guard for the rest of the request, not for the staging write	`enterSystemOperation()` sets `ctx.skipAudit = true` on the live context frame that `runWithContext` created in `src/routes/import.ts`, and nothing ever clears it, so the grant's lifetime is the whole request rather than the staging call — every statement after `stageRows` returns (`applyBatch`'s `prisma.membership.ups
H0495	7	4	Critical	`src/audit/guard.ts` — `MUTATIONS` / `if (!MUTATIONS.has(action)) return;`	the new `MUTATIONS` allowlist omits `createMany`, so that action — including this change's own staging write — now bypasses the audit guard everywhere	the set enumerates six spellings (`create`, `update`, `delete`, `deleteMany`, `updateMany`, `upsert`) as a hand-supplied list rather than deriving the member-set from the Prisma action union, and `createMany` — the action `stageRows` calls three lines away in `src/import/bulk.ts` — is not in it, so the early return con
H0496	7	4	Critical	`docs/import.md` — "Auditing" section; `src/context/request.ts` — `enterSystemOperation` d	`docs/import.md` and the `enterSystemOperation` comment claim an enforceable audit boundary that the implementation does not provide	the doc asserts "the Prisma middleware refuses any mutating query that does not carry one" and "the staging writes are the single exception … the promotion step runs audited as normal", and the code comment asserts "Only system operations may call this", but the promotion step is unaudited (finding 1), the exceptions a
H0497	7	4	Major	`src/import/parse.ts` — `ALLOWED_ROLES`; `src/import/bulk.ts` — `applyBatch` upsert `updat	an `admin` can mint `owner` memberships, and a re-import silently demotes existing owners	the route admits `session.role === "admin"`, `parseRows` passes `owner` through unchanged (pinned by the test "keeps an allowed role"), `applyBatch` writes the row's role with no comparison against the actor's own level, and `parseRows` substitutes `"member"` for an absent or blank role column (pinned by "defaults a mi
H0498	7	4	Major	`src/import/bulk.ts` — `applyBatch` loop and `runImport`'s trailing `deleteMany`; `src/rou	a 5 MB upload becomes an unbounded number of serial upserts, and the staging rows leak on every failure	the only bound on the request is a byte cap, `parseRows` emits one row per non-blank line with no row cap, `applyBatch` awaits one `prisma.membership.upsert` per row serially (ignoring the `CHUNK = 200` constant this same file already defines and uses in `stageRows`), and `prisma.importStaging.deleteMany` sits on the s
H0499	7	4	Major	`src/routes/import.ts` — `prisma.orgActivity.create` after `await runImport(csv)`; `src/im	the `org_activity` record is written outside any transaction covering the memberships it describes	`applyBatch` commits each membership independently and `runImport` returns before the route writes the single activity row, so the "a membership change and its user-visible record are atomic" invariant holds for neither a partial import nor a failing activity write.
H0500	7	4	Major	`src/routes/import.ts` — `req.headers.get("x-request-id")`; `src/import/bulk.ts` — `` cons	`batchId` is built from a caller-supplied header and `import_staging` carries no org column	the batch key is derived from an attacker-controllable request header with no uniqueness guarantee, `import_staging` has no `org_id` column or foreign key (only a non-unique `batch_id` index), and `applyBatch`/`deleteMany` select on `batchId` alone, so tenancy and batch isolation rest entirely on a string the client he
H0501	7	4	Major	`test/import/parse.test.ts` — the only test file in the diff; `src/audit/guard.ts` — `asse	the audit guard's two new branches, and every new export outside `parse.ts`, ship with no test	the diff adds exported `enterSystemOperation`, `contextSnapshot`, `runImport` and `POST`, and materially changes `assertAudited` with two new branches, while the only test file imports `parseRows` alone — no test anywhere asserts that `assertAudited` throws `UnauditedWriteError`, so the guard has never been proven able
H0502	7	4	Major	`src/routes/import.ts` — `const csv = await req.text(); if (csv.length > MAX_CSV_BYTES)`	`MAX_CSV_BYTES` compares UTF-16 code units and is evaluated after the whole body is already in memory	`String.length` counts UTF-16 code units rather than bytes, so a CSV of multi-byte display names passes the check at up to roughly three times the intended size, and `req.text()` has already materialised the entire body before the comparison runs.
H0503	7	4	Minor	`src/import/parse.ts` — `const [header, ...body] = lines;` and `const iEmail = cols.indexO	`parseRows` throws on an empty upload, and a CSV with no `email` column silently rejects every row	for an empty or all-blank body `lines` is `[]` after the filter, so `header` is `undefined` and `splitLine` dereferences `line.length`, and when the header has no `email` column `iEmail` is `-1`, making `f[-1]` `undefined` so every row gets `email: ""`.
H0504	7	4	Minor	`src/context/request.ts` — `contextSnapshot`	`contextSnapshot` is exported but nothing in the diff uses it	no file in this change imports it — `src/import/bulk.ts` imports `currentContext, enterSystemOperation` and `src/routes/import.ts` imports `runWithContext` — while it is exactly the copy primitive `enterSystemOperation` needed and did not use.
H0505	7	5	Critical	src/context/request.ts — `enterSystemOperation()`; src/import/bulk.ts — `stageRows()`	the audit suspension is set on the request frame and never released, so the whole import runs unaudited	`enterSystemOperation()` writes `skipAudit = true` into the caller's own `AsyncLocalStorage` frame and nothing ever restores it, so after `stageRows()` returns, every later write in the same request — `applyBatch()`'s `prisma.membership.upsert`, `runImport()`'s `prisma.importStaging.deleteMany`, and the route's `prisma
H0506	7	5	Critical	src/audit/guard.ts — `const MUTATIONS`, and the new `if (!MUTATIONS.has(action)) return;` 	`MUTATIONS` is a hand-written list that omits `createMany`, so the audit guard fails open on bulk writes	the new early return converts the guard from deny-by-default to allow-by-default for any action not on a six-element list derived from nobody's enumeration, and the very first caller the diff adds — `prisma.importStaging.createMany` in `src/import/bulk.ts` — uses an action that is not on it (as do `createManyAndReturn`
H0507	7	5	Critical	src/import/bulk.ts — `applyBatch()`, the `prisma.membership.upsert` call; src/routes/impor	an org admin can mint and overwrite `owner` memberships through the CSV	the route admits `admin`, `ALLOWED_ROLES` in `src/import/parse.ts` includes `owner`, and `applyBatch` writes `role: row.role` in both the `create` and the `update` branch with no comparison against the actor's own role, so a two-line CSV promotes the uploader (or anyone) to `owner` and can rewrite the sitting owner's r
H0508	7	5	Major	src/routes/import.ts — `requestId: req.headers.get("x-request-id") ?? crypto.randomUUID()`	the batch id is built from an attacker-supplied header, and `applyBatch` re-derives its row set from that name	`x-request-id` is unvalidated caller input, so two requests in one org can name the same batch, and `applyBatch`/`deleteMany` re-resolve the staged rows by that name at use time instead of carrying the rows the caller actually staged.
H0509	7	5	Major	src/import/bulk.ts — `runImport()`	staging, promotion and cleanup are three independent statements with no transaction and no failure-path cleanup	`stageRows`, `applyBatch` (a per-row `await upsert` loop over rows read by a separate `findMany`) and the trailing `deleteMany` each commit on their own, and the `deleteMany` sits only on the success path, so any error mid-run leaves memberships partially promoted and the batch's staging rows orphaned.
H0510	7	5	Major	src/routes/import.ts — `const csv = await req.text()` and `if (csv.length > MAX_CSV_BYTES)	the 5 MB limit is applied after the body is fully buffered, counts UTF-16 units rather than bytes, and no row cap follows it	`req.text()` materialises the entire upload before the size test runs, and `String.length` counts code units, so a multi-byte CSV of roughly 15 MB of UTF-8 passes a constant named `MAX_CSV_BYTES`; nothing downstream bounds the row count either, and `applyBatch` then issues one sequential round trip per row.
H0511	7	5	Major	test/import/parse.test.ts — the whole file; src/audit/guard.ts — `assertAudited`	the change modifies a security control and adds five production exports, and the only test file covers the CSV splitter	the diff adds `enterSystemOperation`, `contextSnapshot`, `runImport`, `ImportSummary` and the route's `POST`, and materially rewrites `assertAudited`, but the only test added imports `parseRows` alone — there is no test that an unaudited mutation is refused, none for the new `skipAudit` branch, none for the new `MUTATI
