id	arm	review	part	severity	target	file	title	what_is_wrong
F2805	W	23	b	Critical	migrations/0057_export_schedules.sql	"migrations/0057_export_schedules.sql — `dest_access_key TEXT NOT NULL`, `dest_secret_key TEXT NOT NULL`; internal/exports/model.go — `Store.Create` binding `s.Destination.SecretKey` as `$12`; docs/scheduled-exports.md — ""The destination credentials are stored encrypted"""	destination credentials are stored in plaintext while the doc says they are encrypted	the column type, the INSERT and the scan in `Store.query` all move the secret key as cleartext, so the encryption the customer-facing doc promises does not exist anywhere in the change.
F2806	W	23	a	Critical	migrations/0057_export_schedules.sql	migrations/0057_export_schedules.sql — `dest_access_key TEXT NOT NULL`, `dest_secret_key TEXT NOT NULL`; internal/exports/model.go — `Store.Create` binds `s.Destination.AccessKey`, `s.Destination.SecretKey` directly	destination credentials are stored in plaintext while the docs claim encryption	"docs/scheduled-exports.md states ""The destination credentials are stored encrypted"", and no encryption, sealing, or key reference appears anywhere in the change — the values are bound straight into TEXT columns (R49: a claim stronger than the implementation, on a control readers will assume closes the class)."
F2807	W23	9	b	Critical	migrations/0057_export_schedules.sql	migrations/0057_export_schedules.sql — `dest_access_key TEXT NOT NULL`, `dest_secret_key TEXT NOT NULL`; internal/exports/model.go — `Store.Create` binds `s.Destination.SecretKey` directly	destination credentials are stored in plaintext while the docs claim they are encrypted	"The column is plain `TEXT` and the insert binds the raw value with no encryption anywhere in the diff, yet docs/scheduled-exports.md states ""The destination credentials are stored encrypted"" — a claim strictly stronger than the implementation, which is the defect even if the reader never depends on it."
F2808	W23	16	a	Critical	migrations/0057_export_schedules.sql	"`migrations/0057_export_schedules.sql` — `dest_access_key TEXT NOT NULL`, `dest_secret_key TEXT NOT NULL`; `internal/exports/model.go` — `(*Store).Create`, `(*Store).query`; `docs/scheduled-exports.md` — ""The destination credentials are stored encrypted"""	destination credentials are stored in plaintext while the docs claim they are encrypted	The column types are plain `TEXT`, `Create` binds `s.Destination.SecretKey` directly, and nothing in the diff encrypts, wraps, or references a KMS/secret store, so the documented control does not exist (R49: a claim stronger than the implementation).
F2809	W23	11	b	Critical	migrations/0057_export_schedules.sql	"`migrations/0057_export_schedules.sql` — `dest_access_key`/`dest_secret_key TEXT NOT NULL`; `internal/exports/model.go` — `Store.Create`; `docs/scheduled-exports.md` line ""stored encrypted"""	destination credentials are stored in plaintext while the docs claim they are encrypted	"The docs state the destination credentials ""are stored encrypted"", but the migration declares two plain `TEXT` columns and `Store.Create` binds `s.Destination.AccessKey` and `s.Destination.SecretKey` verbatim with no encryption anywhere in the diff — a claim strictly stronger than the implementation (R49 clause 2)."
F2810	W	5	b	Critical	migrations/0057_export_schedules.sql	"migrations/0057_export_schedules.sql — `dest_access_key TEXT NOT NULL`, `dest_secret_key TEXT NOT NULL`; internal/exports/model.go — `(*Store).Create`; docs/scheduled-exports.md — ""The destination credentials are stored encrypted"""	destination credentials are stored in plaintext while the docs claim they are encrypted	`Create` binds `s.Destination.AccessKey` and `s.Destination.SecretKey` directly into plain `TEXT` columns and `query` scans them back out as plain text, so nothing in the change encrypts anything, yet the shipped documentation asserts encryption at rest — a claim strictly stronger than the implementation (R49).
F2811	W23	15	c	Critical	migrations/0057_export_schedules.sql	migrations/0057_export_schedules.sql — `dest_access_key TEXT NOT NULL`, `dest_secret_key TEXT NOT NULL`; internal/exports/model.go — `Store.Create`, `Store.query`	destination credentials are stored in plaintext while the docs claim they are encrypted	"the column type is plain `TEXT`, `Create` binds `s.Destination.SecretKey` straight into the INSERT and `query` scans it straight back out, so nothing in the change encrypts anything, yet docs/scheduled-exports.md tells customers ""the destination credentials are stored encrypted""."
F2812	W23	21	a	Critical	migrations/0057_export_schedules.sql	"migrations/0057_export_schedules.sql — `dest_access_key TEXT NOT NULL`, `dest_secret_key TEXT NOT NULL`; internal/exports/model.go — `Store.Create` binds `s.Destination.SecretKey` raw; docs/scheduled-exports.md — ""The destination credentials are stored encrypted"""	destination credentials are stored in plaintext while the docs promise encryption	The column stores the raw secret and nothing in the diff encrypts, wraps, or references a KMS/secret store, so the documented control does not exist (R49: a claim stronger than the implementation, and the claim is what tells the reader no further control is needed).
F2813	W23	18	a	Critical	migrations/0057_export_schedules.sql	migrations/0057_export_schedules.sql — `dest_access_key` / `dest_secret_key`; internal/exports/model.go — `Store.Create`	destination credentials are stored in plaintext while the docs promise encryption	"The columns are bare `TEXT NOT NULL` and `Create` binds `s.Destination.AccessKey` / `SecretKey` unmodified, so `docs/scheduled-exports.md`'s ""stored encrypted"" is a claim strictly stronger than the implementation."
F2814	W23	21	c	Critical	migrations/0057_export_schedules.sql	"`migrations/0057_export_schedules.sql` — `dest_access_key` / `dest_secret_key`; `internal/exports/model.go` — `Store.Create`, `Store.query`; `docs/scheduled-exports.md` — ""stored encrypted"""	destination credentials are stored in plaintext while the docs promise encryption	"The columns are plain `TEXT NOT NULL`, `Create` binds `s.Destination.AccessKey` and `s.Destination.SecretKey` verbatim, `query` scans them straight back, and nothing in the diff encrypts or decrypts — yet the public doc asserts the credentials ""are stored encrypted""."
F2815	W23	7	c	Critical	migrations/0057_export_schedules.sql	migrations/0057_export_schedules.sql — `dest_access_key TEXT NOT NULL`, `dest_secret_key TEXT NOT NULL`; internal/exports/model.go — `(*Store).Create`	destination credentials are stored in plaintext while the docs promise encryption	"`Create` binds `s.Destination.AccessKey` / `s.Destination.SecretKey` directly into the INSERT and the column type is plain `TEXT`, so nothing in the change encrypts anything, yet docs/scheduled-exports.md tells customers ""the destination credentials are stored encrypted"" (R49: an undeclared control claimed as an enforceable one; RS4 Critical because the stored item is live credential material)."
F2816	W	21	c	Critical	migrations/0057_export_schedules.sql	migrations/0057_export_schedules.sql — `dest_access_key TEXT NOT NULL`, `dest_secret_key TEXT NOT NULL`; internal/exports/model.go — `(*Store).Create` binding `s.Destination.AccessKey`, `s.Destination.SecretKey`	destination credentials are stored in plaintext while the docs promise encryption	"`Create` binds the raw credential strings into `TEXT` columns and `query` scans them straight back, so nothing in the change encrypts anything, yet docs/scheduled-exports.md states ""The destination credentials are stored encrypted"" — a claim strictly stronger than the implementation (R49)."
F2817	W23	3	a	Critical	migrations/0057_export_schedules.sql	"migrations/0057_export_schedules.sql — `dest_access_key TEXT NOT NULL`, `dest_secret_key TEXT NOT NULL`; internal/exports/model.go — `Store.Create` / `Store.query`; docs/scheduled-exports.md — ""The destination credentials are stored encrypted"""	destination credentials are stored in plaintext while the docs promise encryption	`Store.Create` binds `s.Destination.AccessKey` and `s.Destination.SecretKey` directly as parameters and `query` scans them back with no transform, and the diff contains no encryption helper and calls none — the documented control does not exist (R49: a claim stronger than the implementation; RS4: stored secret).
F2818	W	1	c	Major	migrations/0057_export_schedules.sql	`migrations/0057_export_schedules.sql` — `dest_access_key TEXT NOT NULL`, `dest_secret_key TEXT NOT NULL`; `internal/exports/model.go` — `Store.Create`	destination credentials are stored in plaintext while the docs promise encryption	"`Store.Create` binds `s.Destination.AccessKey` and `s.Destination.SecretKey` straight into `TEXT` columns with no encryption anywhere in the diff, while `docs/scheduled-exports.md` states the credentials ""are stored encrypted"" — an R49 claim stronger than the implementation, and the one a customer relies on when deciding to hand over a key."
F2819	W	10	b	Critical	migrations/0057_export_schedules.sql	`migrations/0057_export_schedules.sql` — `dest_access_key TEXT NOT NULL, dest_secret_key TEXT NOT NULL`, written by `internal/exports/model.go` — `Store.Create` (`s.Destination.AccessKey, s.Destination.SecretKey` bound raw) and read back by `scheduleColumns`.	destination credentials are stored in plaintext while the docs promise encryption	"no encryption, envelope key or KMS reference appears anywhere in the change, yet `docs/scheduled-exports.md` tells the customer ""The destination credentials are stored encrypted"", so the change ships a control that is documented as an enforceable boundary and implemented as nothing at all (R49: a claim stronger than the implementation)."
F2820	W23	22	c	Critical	migrations/0057_export_schedules.sql	migrations/0057_export_schedules.sql — `dest_access_key TEXT NOT NULL`, `dest_secret_key TEXT NOT NULL`; internal/exports/model.go — `Store.Create` binding `s.Destination.SecretKey` directly	destination credentials are stored in plaintext while the docs promise encryption at rest	"The column is plain `TEXT` and `Create` inserts the raw value with no encryption step anywhere in the diff, yet docs/scheduled-exports.md asserts ""The destination credentials are stored encrypted"" — an undeclared control class stated as an enforceable boundary (R49) with no implementation behind it at all."
F2821	W23	19	c	Critical	migrations/0057_export_schedules.sql	"migrations/0057_export_schedules.sql — `dest_access_key TEXT NOT NULL, dest_secret_key TEXT NOT NULL`; internal/exports/model.go — `Store.Create`; docs/scheduled-exports.md — ""The destination credentials are stored encrypted"""	destination credentials are stored in plaintext while the docs promise encryption at rest	`Store.Create` binds `s.Destination.AccessKey` and `s.Destination.SecretKey` straight into `TEXT` columns and `Store.query` scans them straight back, so nothing in the change encrypts or wraps them, yet the customer-facing doc states they are stored encrypted (R49 — the overstated control is relied on as a boundary, since the doc uses it to justify asking customers to hand over long-lived keys).
F2822	W23	17	a	Critical	migrations/0057_export_schedules.sql	migrations/0057_export_schedules.sql — `dest_access_key TEXT NOT NULL`, `dest_secret_key TEXT NOT NULL`; internal/exports/model.go — `Store.Create` binding `s.Destination.AccessKey`, `s.Destination.SecretKey`	destination credentials are stored in plaintext while the docs promise encryption at rest	"the credentials are inserted and selected as raw text columns, but `docs/scheduled-exports.md` tells the customer ""the destination credentials are stored encrypted"", so the change ships a control the documentation asserts and the code does not implement (R49; the class of the control is never declared anywhere in the change)."
F2823	W23	14	a	Critical	migrations/0057_export_schedules.sql	"migrations/0057_export_schedules.sql — `dest_access_key TEXT NOT NULL`, `dest_secret_key TEXT NOT NULL`; internal/exports/model.go — `(*Store).Create` binds `s.Destination.SecretKey` directly; docs/scheduled-exports.md — ""The destination credentials are stored encrypted"""	destination credentials are stored in plaintext while the docs state they are encrypted	The columns are plain text and `Create` inserts the raw values, so the control the documentation asserts does not exist anywhere in the change.
F2824	W23	3	b	Critical	migrations/0057_export_schedules.sql	"migrations/0057_export_schedules.sql — `dest_access_key TEXT NOT NULL, dest_secret_key TEXT NOT NULL`; internal/exports/model.go — `(*Store).Create`; docs/scheduled-exports.md — ""stored encrypted"""	destination credentials are stored in plaintext while the docs tell customers they are encrypted	Nothing in the diff encrypts anything — `Create` binds `s.Destination.AccessKey`/`SecretKey` straight into `TEXT` columns and `query` scans them straight back — yet the customer-facing doc asserts encryption at rest, which is a claim strictly stronger than the implementation (R49).
F2825	W23	11	c	Critical	migrations/0057_export_schedules.sql	"migrations/0057_export_schedules.sql — `dest_access_key TEXT NOT NULL`, `dest_secret_key TEXT NOT NULL`; internal/exports/model.go — `Store.Create`; docs/scheduled-exports.md — ""The destination credentials are stored encrypted"""	destination credentials are stored in plaintext while the documentation states they are encrypted	`Store.Create` binds `s.Destination.AccessKey` and `s.Destination.SecretKey` directly as parameters into plain `TEXT` columns and `Store.query` scans them straight back, so no encryption exists anywhere in the diff while the published document asserts a control of the strongest class (R49: a claim stronger than the implementation, and the class is undeclared).
F2826	W23	18	c	Critical	migrations/0057_export_schedules.sql	"`migrations/0057_export_schedules.sql` — `dest_access_key TEXT NOT NULL`, `dest_secret_key TEXT NOT NULL`; `internal/exports/model.go` — `Store.Create`, `Store.query`; `docs/scheduled-exports.md` line ""The destination credentials are stored encrypted"""	destination credentials are stored in plaintext while the shipped doc says they are encrypted	the migration declares plain `TEXT` columns and `Store.Create` binds `s.Destination.AccessKey` / `s.Destination.SecretKey` unmodified while `Store.query` scans them back unmodified, so nothing in the diff encrypts anything — the doc in the same diff asserts a control the code does not implement (R49: a claim stronger than the implementation, and the customer is told to rely on it).
F2827	W	8	c	Critical	migrations/0057_export_schedules.sql	"migrations/0057_export_schedules.sql — `dest_access_key TEXT NOT NULL`, `dest_secret_key TEXT NOT NULL`; docs/scheduled-exports.md — ""The destination credentials are stored encrypted"""	"destination credentials are stored in plaintext, against a documented ""stored encrypted"" claim"	The migration defines the credential columns as bare `TEXT` and `Store.Create` binds `s.Destination.AccessKey`/`SecretKey` unmodified, so nothing in the change encrypts anything the doc says is encrypted (R49: a claim stronger than the implementation, with no control of any declared class behind it).
F2828	W23	16	b	Critical	migrations/0057_export_schedules.sql	migrations/0057_export_schedules.sql — `dest_access_key TEXT NOT NULL`, `dest_secret_key TEXT NOT NULL`; internal/exports/model.go — `(*Store).Create`	"destination credentials are stored in plaintext, against the documented ""stored encrypted"""	"The columns are plain `TEXT` and `Create` binds `s.Destination.AccessKey` / `s.Destination.SecretKey` verbatim with no encryption or KMS reference anywhere in the diff, while the customer-facing doc states the credentials ""are stored encrypted"" (R49 clause 2)."
F2829	W	13	a	Critical	migrations/0057_export_schedules.sql	`internal/exports/model.go` — `(*Store).Create` binding `s.Destination.SecretKey`; `migrations/0057_export_schedules.sql` — `dest_secret_key TEXT NOT NULL`	destination credentials are stored in plaintext, against the documented guarantee	"`docs/scheduled-exports.md` states ""The destination credentials are stored encrypted"", but the insert binds the raw secret into a plain `TEXT` column and `Store.query` scans it back raw — there is no encryption, wrapping, or key reference anywhere in the change (R49: a claim stronger than the implementation, and the claim is what licenses storing the secret at all)."
F2830	W23	14	c	Major	migrations/0057_export_schedules.sql	migrations/0057_export_schedules.sql — `dest_access_key` / `dest_secret_key`; internal/exports/model.go — `(*Store).Create`	destination credentials are stored in plaintext, and the docs say they are encrypted	"The columns are plain `TEXT` and `Create` inserts `s.Destination.AccessKey` / `SecretKey` verbatim, while docs/scheduled-exports.md states ""The destination credentials are stored encrypted""."
F2831	W23	21	b	Critical	migrations/0057_export_schedules.sql	`migrations/0057_export_schedules.sql` — `dest_access_key TEXT NOT NULL`, `dest_secret_key TEXT NOT NULL`; `internal/exports/model.go` — `(*Store).Create`	destination credentials are stored in plaintext, but documented as encrypted	"`Create` inserts `s.Destination.AccessKey`/`SecretKey` verbatim into `TEXT` columns with no encryption anywhere in the diff, while the doc states ""the destination credentials are stored encrypted"" (R49: the declared control has no implementation at all)."
F2832	W23	4	c	Critical	migrations/0057_export_schedules.sql	`migrations/0057_export_schedules.sql` — `dest_access_key TEXT NOT NULL`, `dest_secret_key TEXT NOT NULL`; `internal/exports/model.go` — `(*Store).Create`	"destination credentials are stored in plaintext, contradicting the documented ""stored encrypted"""	"The migration declares the credentials as plain `TEXT` and `Create` binds `s.Destination.AccessKey` / `SecretKey` straight into the `INSERT` with no encryption anywhere in the change, while the docs assert ""The destination credentials are stored encrypted""."
F2833	W	8	a	Critical	migrations/0057_export_schedules.sql	`migrations/0057_export_schedules.sql` — `dest_access_key TEXT NOT NULL`, `dest_secret_key TEXT NOT NULL`; `internal/exports/model.go` — `Store.Create` binding `s.Destination.AccessKey, s.Destination.SecretKey`	"destination credentials are stored in plaintext, contradicting the documented ""stored encrypted"""	"nothing in the diff encrypts, wraps or references a KMS/secret store, yet `docs/scheduled-exports.md` states ""The destination credentials are stored encrypted""; the columns are plain `TEXT` and the insert binds the raw values."
F2834	W23	5	a	Critical	migrations/0057_export_schedules.sql	migrations/0057_export_schedules.sql — `dest_access_key TEXT NOT NULL`, `dest_secret_key TEXT NOT NULL`; internal/exports/model.go — `(*Store).Create` binds `s.Destination.SecretKey` directly	"destination credentials are stored in plaintext, contradicting the documented ""stored encrypted"""	"the docs assert ""The destination credentials are stored encrypted"", but the column is plain `TEXT`, `Create` binds the raw value, and `query` scans it straight back — there is no encryption path anywhere in the diff (R49: a control claimed at strength (a) enforceable boundary while class (d) — nothing at all — is what shipped)."
F2835	W	1	b	Critical	migrations/0057_export_schedules.sql	migrations/0057_export_schedules.sql — `dest_access_key TEXT NOT NULL`, `dest_secret_key TEXT NOT NULL` (fixture 743-744), written by internal/exports/model.go — `(*Store).Create` (fixture 429-441)	destination credentials are stored in plaintext, contradicting the documented control	"the schema stores the raw key material and `Create` inserts `s.Destination.AccessKey`/`SecretKey` unmodified, while docs/scheduled-exports.md states the credentials ""are stored encrypted"" (fixture 41) — the control the doc names does not exist anywhere in the change (R49 clause 2; RS4 escalation for live credentials)."
F2836	W23	1	c	Critical	migrations/0057_export_schedules.sql	`migrations/0057_export_schedules.sql` — `dest_access_key TEXT NOT NULL`, `dest_secret_key TEXT NOT NULL`; `internal/exports/model.go` — `Store.Create` binds `s.Destination.AccessKey` / `s.Destination.SecretKey` directly, `Store.query` scans them back	destination credentials are stored in plaintext, contradicting the documented encryption	"`docs/scheduled-exports.md` states the credentials ""are stored encrypted"", but nothing in the diff encrypts, wraps, or references a KMS/secrets path — the values go to disk verbatim (R49: the control claimed in the doc does not exist; the doc is the only place the control is described, so a reader downstream will believe the class is closed)."
F2837	W	6	b	Critical	migrations/0057_export_schedules.sql	internal/exports/model.go — `(*Store).Create`; migrations/0057_export_schedules.sql — `dest_access_key` / `dest_secret_key`	destination credentials are stored in plaintext, contrary to the documented contract	"The migration declares `dest_access_key TEXT NOT NULL` and `dest_secret_key TEXT NOT NULL`, `Create` binds `s.Destination.AccessKey` and `s.Destination.SecretKey` straight into the INSERT, and nothing in the change encrypts or wraps them, while docs/scheduled-exports.md states ""The destination credentials are stored encrypted""; there is no encryption helper anywhere in this change for the code to have reused."
F2838	W	11	c	Critical	migrations/0057_export_schedules.sql	migrations/0057_export_schedules.sql — `dest_access_key TEXT NOT NULL`, `dest_secret_key TEXT NOT NULL`; internal/exports/model.go — `(*Store).Create` passes `s.Destination.AccessKey, s.Destination.SecretKey` unmodified	destination credentials are stored in plaintext, contrary to the documented contract	"`docs/scheduled-exports.md` states the credentials ""are stored encrypted"", but no encryption or KMS call exists anywhere in the change — the plaintext value goes from the request body into a `TEXT` column and back out via `Store.query`'s `&s.Destination.SecretKey` (R49: a claim stronger than the implementation)."
F2839	W	4	b	Critical	migrations/0057_export_schedules.sql	migrations/0057_export_schedules.sql — `dest_access_key TEXT NOT NULL, dest_secret_key TEXT NOT NULL`; internal/exports/model.go — `Store.Create` binding `s.Destination.AccessKey, s.Destination.SecretKey`	destination credentials are stored in plaintext, contrary to the documented contract	"the column types and the `INSERT` bind the raw credential strings with no encryption or KMS indirection anywhere in the change, while docs/scheduled-exports.md states ""The destination credentials are stored encrypted"" — a claim strictly stronger than the implementation."
F2840	W	7	b	Critical	migrations/0057_export_schedules.sql	`migrations/0057_export_schedules.sql` — `dest_access_key TEXT NOT NULL`, `dest_secret_key TEXT NOT NULL`; `internal/exports/model.go` — `(*Store).Create` and `(*Store).query`	destination credentials are stored in plaintext, contrary to the documented contract	"the migration declares the credential columns as plain `TEXT`, `Create` binds `s.Destination.AccessKey` / `SecretKey` as-is and `query` scans them back as-is, so there is no encryption anywhere in the change — while `docs/scheduled-exports.md` tells the customer ""the destination credentials are stored encrypted""."
F2841	W23	10	a	Major	migrations/0057_export_schedules.sql	`migrations/0057_export_schedules.sql` — `dest_secret_key TEXT NOT NULL`; `internal/exports/model.go` — `Store.Create`	destination credentials are stored in plaintext, contrary to the documented control	"`docs/scheduled-exports.md` states ""The destination credentials are stored encrypted"", but `Store.Create` binds `s.Destination.SecretKey` straight into a plain `TEXT` column and `Store.query` scans it straight back — there is no encryption anywhere in the diff, so the claim is stronger than the implementation (R49 clause 2)."
F2842	W23	4	a	Critical	migrations/0057_export_schedules.sql	migrations/0057_export_schedules.sql — `dest_access_key` / `dest_secret_key`; internal/exports/model.go — `(*Store).Create`	destination credentials are stored in plaintext, contrary to the documented guarantee	"the doc states ""The destination credentials are stored encrypted"", but the column is plain `TEXT NOT NULL` and `Create` binds `s.Destination.AccessKey` / `s.Destination.SecretKey` directly, with no encryption anywhere in the diff (R49 — a claim stronger than the implementation)."
F2843	W23	17	c	Critical	migrations/0057_export_schedules.sql	`migrations/0057_export_schedules.sql` — `dest_access_key TEXT NOT NULL`, `dest_secret_key TEXT NOT NULL`; `internal/exports/model.go` — `Store.Create` binds `s.Destination.SecretKey` directly	destination credentials are stored in plaintext, contrary to the shipped doc	"nothing in the change encrypts the credentials at rest, yet `docs/scheduled-exports.md` tells customers they ""are stored encrypted"" — the claim is stronger than the implementation (R49), and it is the claim customers rely on when deciding to hand over long-lived keys."
F2844	W	18	a	Critical	migrations/0057_export_schedules.sql	`migrations/0057_export_schedules.sql` — `dest_access_key TEXT NOT NULL, dest_secret_key TEXT NOT NULL`; `internal/exports/model.go` — `Store.Create` binds `s.Destination.SecretKey` directly	destination credentials are stored in plaintext, though the doc claims they are encrypted	"The column holds the raw secret and nothing in the change encrypts, envelopes or KMS-wraps it, while `docs/scheduled-exports.md` asserts ""The destination credentials are stored encrypted"" — a claim strictly stronger than the implementation."
F2845	W	24	c	Critical	migrations/0057_export_schedules.sql	migrations/0057_export_schedules.sql — `dest_access_key TEXT NOT NULL, dest_secret_key TEXT NOT NULL`; internal/exports/model.go — `(*Store).Create` binding `s.Destination.AccessKey, s.Destination.SecretKey`	destination credentials are stored in plaintext, though the docs promise encryption	"Nothing in the change encrypts or wraps the credentials on the way to the database, while docs/scheduled-exports.md states ""The destination credentials are stored encrypted"" — a claim materially stronger than the implementation (R49)."
F2846	W	15	b	Critical	migrations/0057_export_schedules.sql	migrations/0057_export_schedules.sql — `dest_access_key TEXT NOT NULL`, `dest_secret_key TEXT NOT NULL`; internal/exports/model.go — `Store.Create` binds `s.Destination.SecretKey` raw	destination credentials are stored in plaintext, though the docs promise encryption	"the schema and the insert store the customer's bucket credentials as cleartext columns while docs/scheduled-exports.md tells the customer ""The destination credentials are stored encrypted"", a claim strictly stronger than the implementation (R49)."
F2847	W23	5	b	Critical	migrations/0057_export_schedules.sql	migrations/0057_export_schedules.sql — `dest_access_key TEXT NOT NULL`, `dest_secret_key TEXT NOT NULL`; internal/exports/model.go — `Store.Create` / `Store.query`	destination credentials are stored in plaintext, though the docs tell customers they are encrypted	"The column is plain `TEXT`, `Create` binds `s.Destination.SecretKey` straight into the insert and `query` scans it straight back, so nothing in the change encrypts anything, while docs/scheduled-exports.md states ""The destination credentials are stored encrypted""."
F2848	W23	9	a	Major	migrations/0057_export_schedules.sql	migrations/0057_export_schedules.sql — `dest_access_key` / `dest_secret_key`; internal/exports/model.go — `(*Store).Create` and `(*Store).query`	destination credentials are stored in plaintext, which the documentation says they are not	"The columns are plain `TEXT`, `Create` binds `s.Destination.AccessKey`/`SecretKey` directly and `query` scans them straight back with no encryption or KMS call anywhere in the change, while `docs/scheduled-exports.md` states ""the destination credentials are stored encrypted""."
F2849	W23	25	c	Major	migrations/0057_export_schedules.sql	migrations/0057_export_schedules.sql — `dest_access_key TEXT NOT NULL`, `dest_secret_key TEXT NOT NULL`; internal/exports/model.go — `(*Store).Create` binds them raw	destination credentials are stored in plaintext, while the doc claims they are encrypted	"The columns hold the customer's long-lived cloud credentials as plaintext TEXT and nothing in the diff encrypts or wraps them, while docs/scheduled-exports.md states ""The destination credentials are stored encrypted"" — R49, a claim stronger than the implementation."
F2850	W23	23	c	Critical	migrations/0057_export_schedules.sql	`migrations/0057_export_schedules.sql` — `dest_access_key TEXT NOT NULL`, `dest_secret_key TEXT NOT NULL`; `internal/exports/model.go` — `Store.Create`	destination credentials are stored in plaintext, while the doc claims they are encrypted	"`docs/scheduled-exports.md` states ""the destination credentials are stored encrypted"", but the migration declares plain `TEXT` columns and `Store.Create` binds `s.Destination.AccessKey` / `SecretKey` directly — there is no encryption anywhere in the diff (the only internal packages imported are `auth` and `storage`), so the documented control does not exist (R49)."
F2851	W	20	a	Critical	migrations/0057_export_schedules.sql	migrations/0057_export_schedules.sql — `dest_access_key TEXT NOT NULL`, `dest_secret_key TEXT NOT NULL`; internal/exports/model.go — `(*Store).Create` binding `s.Destination.AccessKey, s.Destination.SecretKey`	destination credentials are stored in plaintext, while the doc says they are encrypted	"the columns are plain `TEXT` and `Create` binds the raw values with no encryption anywhere in the diff, while docs/scheduled-exports.md states ""The destination credentials are stored encrypted"" — R49, a claim strictly stronger than the implementation, and the claim is what licenses customers to hand over long-lived keys at all."
F2852	W23	20	b	Critical	migrations/0057_export_schedules.sql	`migrations/0057_export_schedules.sql` — `dest_access_key TEXT NOT NULL`, `dest_secret_key TEXT NOT NULL`; `internal/exports/model.go` — `Store.Create` binds `s.Destination.SecretKey` directly	destination credentials are stored in plaintext, while the doc states they are encrypted	"Nothing in the diff encrypts, wraps, or hashes the credentials on the way in or out — `Create` binds the raw string and `query` scans it straight back — yet `docs/scheduled-exports.md` asserts ""The destination credentials are stored encrypted""."
F2853	W23	10	c	Critical	migrations/0057_export_schedules.sql	"`migrations/0057_export_schedules.sql` — `dest_access_key TEXT NOT NULL`, `dest_secret_key TEXT NOT NULL`; `docs/scheduled-exports.md` — ""The destination credentials are stored encrypted"""	destination credentials are stored in plaintext, while the docs claim they are encrypted	The column is plain `TEXT` and `Store.Create` inserts `s.Destination.SecretKey` verbatim with no encryption anywhere in the change, so the published claim describes a control the implementation does not contain (R49 clause 2 — the overstatement is itself the finding, and here the code is also wrong).
F2854	W	8	b	Critical	migrations/0057_export_schedules.sql	"`migrations/0057_export_schedules.sql` — `dest_access_key TEXT NOT NULL`, `dest_secret_key TEXT NOT NULL`; `internal/exports/model.go` — `(*Store).Create`; `docs/scheduled-exports.md` — ""The destination credentials are stored encrypted"""	destination credentials are stored in plaintext, while the docs claim they are encrypted	`Create` binds `s.Destination.AccessKey`/`SecretKey` straight into `TEXT` columns and nothing in the diff encrypts, wraps or key-references them, so the documented control does not exist (R49 — a claim stronger than the implementation, and the claim is the reason a reader would not look for the control).
F2855	W23	2	b	Critical	migrations/0057_export_schedules.sql	migrations/0057_export_schedules.sql — `dest_access_key TEXT NOT NULL`, `dest_secret_key TEXT NOT NULL`; internal/exports/model.go — `(*Store).Create`	destination credentials are stored in plaintext, while the docs claim they are encrypted	"`Create` binds `s.Destination.AccessKey`/`SecretKey` straight into `TEXT` columns with no encryption anywhere in the diff, yet `docs/scheduled-exports.md` tells customers ""the destination credentials are stored encrypted""."
F2856	W	14	c	Critical	migrations/0057_export_schedules.sql	"migrations/0057_export_schedules.sql — `dest_access_key TEXT NOT NULL`, `dest_secret_key TEXT NOT NULL`; internal/exports/model.go — `Store.Create` binds `s.Destination.AccessKey, s.Destination.SecretKey` directly; docs/scheduled-exports.md — ""The destination credentials are stored encrypted"""	destination credentials are stored in plaintext, while the docs claim they are encrypted	no encryption exists anywhere in the change — the column is plain `TEXT`, the insert binds the raw value, and `query` scans it straight back — so the documented control is a claim with no implementation behind it (R49 clause 2: a claim stronger than the implementation, reported even where the code is otherwise correct).
F2857	W	12	c	Critical	migrations/0057_export_schedules.sql	`migrations/0057_export_schedules.sql` — `dest_access_key TEXT NOT NULL`, `dest_secret_key TEXT NOT NULL`; `internal/exports/model.go` — `(*Store).Create` passes `s.Destination.SecretKey` straight into the INSERT	destination credentials are stored in plaintext, while the docs promise encryption	"nothing in the change encrypts, wraps or externalizes the credential — the column is plain `TEXT` and the insert binds the raw value — yet `docs/scheduled-exports.md` states ""The destination credentials are stored encrypted"", a claim materially stronger than the implementation (R49)."
F2858	W	4	a	Critical	migrations/0057_export_schedules.sql	`migrations/0057_export_schedules.sql` — `dest_access_key TEXT NOT NULL`, `dest_secret_key TEXT NOT NULL`; `internal/exports/model.go` — `(*Store).Create` binds `s.Destination.SecretKey` unchanged	destination credentials are stored in plaintext, while the docs promise encryption at rest	"`docs/scheduled-exports.md` states ""the destination credentials are stored encrypted"", but the migration declares plain `TEXT` columns and `Create` inserts the raw value with no encryption step anywhere in the diff."
F2859	W	10	a	Critical	migrations/0057_export_schedules.sql	"migrations/0057_export_schedules.sql — `dest_access_key TEXT NOT NULL`, `dest_secret_key TEXT NOT NULL`; internal/exports/model.go — `Store.Create` binds `s.Destination.AccessKey, s.Destination.SecretKey` directly; docs/scheduled-exports.md — ""The destination credentials are stored encrypted"""	destination credentials are stored in plaintext, while the docs say they are stored encrypted	There is no encryption step anywhere in the diff between the request body and the `TEXT` column, so the documented control does not exist (R49: a claim with no implementation behind it; RS4 Critical).
